"model","log_marginal","post_prob"
"int12_3",299.227944806446,0.999999900978452
"int12",283.100016549735,9.90215478214875e-08
"int12_4",248.980172351235,1.50546149386193e-22
"int123_4",240.452593953445,2.9798157383065e-26
"int124_3",235.016331339019,1.29792785800003e-28
"int23_1",174.955710714246,1.06968138216916e-54
"int13_2",174.507160631655,6.83048608979961e-55
"main",174.505997331321,6.82254480299448e-55
"int24",159.141360642245,1.44933728831344e-61
"int23",159.047621388506,1.31965079937979e-61
"int13",158.680623048047,9.14268319164771e-62
"int14",158.566211225134,8.15427300783081e-62
"int34",158.476485628207,7.45448964931458e-62
"int24_1",146.598255177342,5.17330372326958e-67
"int14_2",144.965698180203,1.01101472562388e-67
"full",129.29075447688,1.57476562703369e-74
"int134_2",111.669742137695,3.50354340481907e-82
"int234_1",111.486781165391,2.9177532507387e-82
"x1",66.0729414139935,5.52164594297807e-102
"x2",49.50726403447,3.52928134542438e-109
"int34_1",42.2870372856971,2.58215105952138e-112
"int13_4",41.5761584571972,1.26838440306381e-112
"int14_3",41.5029401508617,1.17883381889653e-112
"x3",31.0732265514373,3.48245507465089e-117
"null",28.9519498723176,4.17471436397254e-118
"int24_3",21.8146039418721,3.31830890994534e-121
"int23_4",21.618609625156,2.72770602470036e-121
"int34_2",21.603790654193,2.68758225905232e-121
"x4",13.4401497410436,7.6548655083583e-125
