"model","log_marginal","post_prob"
"int12_3",34.8502005638931,0.999213044633097
"int12_4",27.5145255584031,0.000651350752408642
"int12",25.9452206761775,0.000135604614487343
"int124_3",1.91818993970128,4.98273284979951e-15
"int123_4",0.752781473490515,1.55359257501284e-15
"x2",-0.221802204313111,5.86247256794549e-16
"null",-4.20195855371986,1.09526922223899e-17
"int13_2",-7.07079443100515,6.2172924018522e-19
"int23_1",-7.67153878117545,3.40958354625568e-19
"main",-8.68868528160658,1.2329919017149e-19
"int14_2",-9.12896478415949,7.93869771964907e-20
"x3",-11.2304136484662,9.70737082037273e-21
"x4",-12.6693366278103,2.30242403451478e-21
"int24_1",-12.6718900269424,2.2965525263254e-21
"x1",-13.4741185022267,1.02961054756121e-21
"int14",-13.7683216133701,7.67188696040259e-22
"int13",-15.474705265156,1.39260897967363e-22
"int34",-15.8788207010048,9.29659876234221e-23
"int23",-16.1158996103192,7.33435665979293e-23
"int24",-16.9860007585254,3.07242929892515e-23
"int34_2",-22.5888939448176,1.13286016121204e-25
"int23_4",-23.5202947275056,4.46348504565046e-26
"int24_3",-23.5683214808899,4.25418458976692e-26
"int13_4",-33.8295912896954,1.487316770053e-30
"int14_3",-34.8234142327493,5.50543519196268e-31
"int134_2",-36.3091314537727,1.2460999077938e-31
"int34_1",-36.6614743631325,8.76056835546991e-32
"int234_1",-38.965107424131,8.75139236904298e-33
"full",-52.3845220602964,1.3004672778795e-38
