"model","log_marginal","post_prob"
"int12_3",23.7740438029673,0.999488615339204
"int12_4",15.7408416220614,0.000324341463848534
"int12",15.1903514231973,0.000187037038246557
"main",3.97713100591341,2.52399136730644e-09
"int13_2",3.89912502082991,2.33458825491399e-09
"int23_1",3.13938802571876,1.09209573646502e-09
"x2",1.04172529473885,1.34047081435604e-10
"null",-0.221335550064584,3.79067898377371e-11
"x1",-0.659835263724368,2.44500077715194e-11
"int14_2",-2.73861185668762,3.0582838974218e-12
"int24_1",-2.88056932472619,2.65354497584425e-12
"int13",-3.49516968007462,1.43518838224903e-12
"int23",-3.74721952060237,1.11543702288541e-12
"int24",-3.92766740448631,9.31274121830028e-13
"int14",-3.95269762989709,9.0825342908844e-13
"int34",-4.14041143790102,7.52807565910408e-13
"x4",-4.24026486872686,6.8126829983107e-13
"x3",-6.34392795655611,8.31206461053932e-14
"int123_4",-10.3473442121798,1.51721567801944e-15
"int124_3",-10.4310413092673,1.3953981227565e-15
"int23_4",-15.1692143081356,1.2216189097949e-17
"int24_3",-15.9033812376639,5.86261129491297e-18
"int34_2",-16.3890989905684,3.60700347344624e-18
"int14_3",-16.5551195444105,3.0552359114087e-18
"int13_4",-19.029834024302,2.57211218737607e-19
"int34_1",-19.4220172845795,1.73766831182014e-19
"int234_1",-26.8609147509926,1.02163264136722e-22
"int134_2",-27.1253841437584,7.8421864285505e-23
"full",-66.2748134641951,7.79930741759256e-40
