"model","log_marginal","post_prob"
"int12_3",23.8636516795779,0.999602107569678
"int12",15.6217684709747,0.000263282968002561
"int12_4",14.8842943498663,0.000125933659531675
"int13_2",11.8461260399227,6.03506694149115e-06
"main",10.4583579311562,1.50654483161199e-06
"int23_1",10.1593714874236,1.11720764068046e-06
"x2",5.20493279016788,7.87859017393439e-09
"int14_2",4.46430508540061,3.7566262142527e-09
"int24_1",4.25612656544678,3.05061360149979e-09
"int13",3.12669962719308,9.86014531115032e-10
"int34",2.67989974144303,6.30725791435638e-10
"int14",1.8477774995326,2.74444475178637e-10
"int24",1.60185758426316,2.14611421059822e-10
"int23",1.48849000529687,1.91609887677369e-10
"null",-5.82652212204894,1.27511253273627e-13
"int123_4",-8.71302082636277,7.11144826638211e-15
"int124_3",-9.83080264772422,2.32547448083797e-15
"x1",-11.224939065031,5.76827324645286e-16
"x3",-11.9242493015683,2.86641618987249e-16
"x4",-13.5159744813906,5.835281152135e-17
"int34_2",-17.308790378289,1.31480931093051e-18
"int24_3",-17.8218900080573,7.87093694158553e-19
"int23_4",-18.0030583032786,6.56668285577886e-19
"int134_2",-21.3959729273444,2.20709965729009e-20
"int234_1",-23.4926040377438,2.71185597998495e-21
"int13_4",-31.2163449125906,1.19919160595541e-24
"int14_3",-31.5275162557017,8.78513789327048e-25
"int34_1",-31.6232149061214,7.98338708012819e-25
"full",-64.7110737155798,3.40653368625482e-39
