"model","log_marginal","post_prob"
"int12_3",13.735478317908,0.998248199591241
"int12_4",7.31904459847415,0.00163161157539715
"int12",4.7107691405955,0.000120186901551546
"null",-6.62009806196267,1.44186313417367e-09
"x2",-8.05377866893468,3.43783050916779e-10
"x1",-9.64454485809675,7.00524749477181e-11
"int13_2",-10.2918713752358,3.66685003778655e-11
"int23_1",-10.497920220111,2.98405808701531e-11
"main",-11.8601133409162,7.64212816868044e-12
"int14_2",-14.3558565532435,6.29980072009116e-13
"int24_1",-14.575038027005,5.05984842544003e-13
"x4",-14.7791000387007,4.12586013534135e-13
"x3",-14.8308416576973,3.91781028402184e-13
"int13",-19.1036406953255,5.46248625991769e-15
"int123_4",-19.2415210421559,4.75893402216845e-15
"int23",-19.2812412773076,4.57361290727531e-15
"int34",-19.9499365017295,2.34341258975297e-15
"int14",-20.3506553091298,1.56970771190536e-15
"int24",-20.4733903644653,1.38840329179813e-15
"int124_3",-21.4072568354681,5.45685708150858e-16
"int34_2",-32.0583339557942,1.2919287406882e-20
"int24_3",-32.387505555885,9.29567968736113e-21
"int13_4",-32.4705170825138,8.55519085137613e-21
"int23_4",-33.0797340910621,4.6521115220717e-21
"int34_1",-33.6471942358707,2.63757797538116e-21
"int14_3",-34.193051835067,1.5280668859205e-21
"int234_1",-41.5136454314238,1.0112277087859e-24
"int134_2",-43.7423694471652,1.08874561668812e-25
"full",-75.1872369314574,2.402116060572e-39
