"model","log_marginal","post_prob"
"int12_3",14.610595701431,0.879225081297177
"x1",12.6093518446401,0.118842260679799
"int12_4",8.43325281017594,0.00182521545725433
"int12",5.60048694775023,0.000107413670024167
"null",-2.63906645659209,2.83574371763182e-08
"int23_1",-7.8536540866852,1.54170167929547e-10
"int13_2",-8.08654919217449,1.22139260522288e-10
"main",-8.21309497764771,1.07621031423943e-10
"int34_1",-8.67106093765841,6.80777291397789e-11
"int24_1",-9.37850153405545,3.35557935160222e-11
"x3",-9.72609909339485,2.37032453226377e-11
"int14_2",-10.9558193301869,6.93022122449685e-12
"x4",-11.0997166995375,6.0014095465855e-12
"int13_4",-11.1907738126443,5.47908027015968e-12
"int14_3",-11.2537821511536,5.14450376381393e-12
"x2",-11.2658160550727,5.08296631033606e-12
"int34",-14.4454722728485,2.11451164631995e-13
"int24",-14.9455287180038,1.28244375403258e-13
"int23",-16.5906354690412,2.47501333170336e-14
"int13",-16.8648621901925,1.88140542003131e-14
"int14",-16.9364116913588,1.75149473951766e-14
"int123_4",-20.0664987160582,7.65648285903667e-16
"int124_3",-20.5496782514015,4.72266465655033e-16
"int24_3",-34.0761201549457,6.30562341363288e-22
"int34_2",-34.899421489225,2.76804281732207e-22
"int23_4",-35.1155705019172,2.22997749530427e-22
"int234_1",-38.0704822982388,1.16144484989013e-23
"int134_2",-40.2781906045971,1.27703575635637e-24
"full",-73.4930689677166,4.79915379051066e-39
