"id","alpha_true"
1,-0.310994032067175
2,0.100480760311982
3,0.274714299902857
4,0.288586375151858
5,-0.190299795596895
6,-0.810025647657643
7,-0.914459413362742
8,-0.0258276005338597
9,-0.133480404098253
10,0.549297259710568
11,-0.00798851610599175
12,-0.220882154471666
13,0.0812045318943867
14,0.480484361462472
15,-0.121954886467504
16,0.225624736950629
17,0.378486450259469
18,0.228512992030074
19,0.158765779614447
20,1.1732088314681
21,-0.680294818712753
22,-0.376203296343043
23,0.444872848497091
24,0.0205476188983785
25,-0.812708864309497
26,0.0691135350820103
27,-0.351234281436612
28,0.425578754910637
29,-0.721387192691566
30,0.108217610076901
31,-1.05215800494124
32,0.344229301663917
33,0.762813209993288
34,-0.597062969280842
35,-0.114418936761409
36,0.426333383914846
37,0.24800952460653
38,-0.100192124186001
39,0.530233503985163
40,0.19854871562161
41,-0.0627712165563273
42,0.158353073613314
43,0.448737935577177
44,-0.135600048615096
45,-0.190288135158076
46,-0.0390182862254768
47,0.566540799391017
48,0.183320071288823
49,-0.432552388845101
50,-0.197722797328724
