"model","log_marginal","post_prob"
"int12_3",405.720380665386,0.999883692483773
"int12",396.661224107061,0.000116307516227303
"int124_3",368.845525253215,9.66948310379047e-17
"int123_4",367.389417108139,2.25436133107813e-17
"int12_4",363.3767977431,4.07722875254754e-19
"full",304.830466326703,1.52762377331463e-44
"int13_2",217.699973349532,2.2066024847068e-82
"main",217.363550125352,1.57622188452268e-82
"int23_1",216.159354643816,4.7276128047187e-83
"int24",210.664207642626,1.94146640702847e-85
"int13",210.116088546736,1.12223751266271e-85
"int34",208.62482282916,2.5260172350903e-86
"int23",208.431444481142,2.08186785709443e-86
"int14",208.037179031784,1.40354341483632e-86
"int24_1",190.517349777738,3.45510048077915e-94
"int14_2",188.459916900361,4.41498199157375e-95
"int134_2",187.074386219165,1.10458872810955e-95
"int234_1",185.093902178099,1.52435920126559e-96
"x1",97.5644967821503,1.47757504913604e-134
"int13_4",94.6499602458826,8.01276514730093e-136
"int14_3",93.7373072116418,3.21678649771738e-136
"int34_1",93.1090547584085,1.71623068857532e-136
"x2",53.2896957981331,8.73469599203064e-154
"x3",50.7612410066222,6.96873308248941e-155
"int23_4",45.442666719459,3.41449409441719e-157
"int24_3",45.2481106938302,2.81081173200239e-157
"int34_2",45.0960401091529,2.41428391969385e-157
"null",42.620620305971,2.03108070697383e-158
"x4",35.2268836652899,1.24930407673353e-161
