"model","log_marginal","post_prob"
"int12_3",389.145319438708,0.999861037443405
"int12",380.264152372783,0.000138962556594879
"int123_4",353.481598895948,3.24625483346457e-16
"int124_3",352.156450747645,8.62736318302399e-17
"int12_4",346.918342520195,4.58138281010869e-19
"full",294.646155549305,9.1090738594607e-42
"int13_2",272.832511598979,3.06146307491769e-51
"int23_1",272.250013104537,1.70983083088369e-51
"main",265.16665510975,1.4344646601919e-54
"int13",263.564076122454,2.88867473055232e-55
"int23",263.267822399147,2.14801487764134e-55
"int24",258.44839185244,1.73374488463587e-57
"int14",256.667111468648,2.92001411853152e-58
"int34",256.316372727334,2.05617962509476e-58
"int234_1",238.120935930647,2.57562869402107e-66
"int134_2",237.777135891564,1.82630284178791e-66
"int24_1",228.664648988005,2.0140489254301e-70
"int14_2",226.351005543827,1.99189955856322e-71
"int13_4",183.998496666573,8.05019749859531e-90
"int34_1",166.442195504713,1.91074097951248e-97
"int14_3",165.799602156139,1.00490977930038e-97
"x1",160.034500138141,3.15046804219955e-100
"int24_3",141.176947362148,2.03537279667161e-108
"x3",140.725814642585,1.29634177056636e-108
"x2",138.493297753162,1.3904319838267e-109
"int34_2",134.148118938751,1.80327751377901e-111
"int23_4",133.729955276321,1.18701551669774e-111
"null",125.372196607508,2.78437627865769e-115
"x4",117.158160140429,7.54079636995409e-119
