"model","log_marginal","post_prob"
"int12_3",363.197886986293,0.999799074267736
"int12",354.685512722806,0.000200925732264024
"int123_4",326.217138171998,8.69716247953274e-17
"int124_3",325.795240076325,5.70360667654759e-17
"int12_4",315.845971611244,2.7241886261475e-21
"full",262.423558291033,1.71465938327542e-44
"int23_1",252.46977424835,8.15275472201797e-49
"int13_2",251.704891390396,3.79419783713274e-49
"main",251.639340971545,3.55346291144402e-49
"int34",242.996941785873,6.27054819563575e-53
"int23",242.949480714825,5.97989321808904e-53
"int14",242.638623524953,4.38217651161342e-53
"int24",242.297404059338,3.11530186924574e-53
"int13",242.191407946698,2.80199017971812e-53
"int14_2",218.245358248191,1.11642450739525e-63
"int134_2",217.870362185897,7.67309615945521e-64
"int24_1",217.49868655986,5.29119743916449e-64
"int234_1",216.869298017776,2.81977201850898e-64
"x1",164.928106485453,7.80622618183848e-87
"int34_1",162.017770907447,4.25107188218049e-88
"int13_4",160.976586078519,1.50078203629909e-88
"int14_3",160.810350968477,1.27093292796315e-88
"x2",71.0031148892366,1.26280289126628e-127
"x3",70.9874945988592,1.24323080222595e-127
"null",67.2795683204609,3.04943822301614e-129
"int34_2",58.9278385157637,7.19630681282206e-133
"x4",58.2736419826973,3.74106907193987e-133
"int24_3",56.4702294094128,6.16287838315477e-134
"int23_4",56.2580077739423,4.9844461948574e-134
