"model","log_marginal","post_prob"
"int12_3",324.052368034657,0.99958317998264
"int12",316.269928899179,0.000416820017357671
"int123_4",290.052400128255,1.71324902364404e-15
"int124_3",288.263441394613,2.8634235114918e-16
"int12_4",276.364421539765,1.94628718717046e-21
"int13_2",236.209615886226,7.08266019877667e-39
"main",235.656743729581,4.07461969020814e-39
"int23_1",235.276377650726,2.78545528040323e-39
"int13",227.724418471395,1.46258795074462e-42
"int34",226.628968783045,4.89073618004271e-43
"int14",226.608959513707,4.79384867916016e-43
"int23",226.532021530425,4.43885112620196e-43
"int24",226.103232788366,2.89101266985956e-43
"full",225.991214831385,2.58464686297645e-43
"int134_2",200.600916338786,2.42959947556429e-54
"int234_1",199.060474201139,5.20629970592527e-55
"int14_2",194.775394787611,7.17039071895021e-57
"int24_1",194.243418149962,4.21219339750769e-57
"x1",119.028051663615,9.09682172484714e-90
"int34_1",114.164122824253,7.02283117585616e-92
"int13_4",113.832877835969,5.04259812299897e-92
"int14_3",113.510798396797,3.65407144635843e-92
"x3",42.7240391941559,6.61421215602463e-123
"x2",39.540333825857,2.74039046453241e-124
"int23_4",37.8505263818945,5.05752920473241e-125
"int34_2",37.3336237954162,3.01613279124551e-125
"int24_3",37.1419859125966,2.49013666692206e-125
"null",32.1037082150662,1.61483063909503e-127
"x4",22.8081749042452,1.48295563188647e-131
