"id","alpha_true"
1,-0.462989488687387
2,-0.630590919203446
3,-0.190653155692994
4,-0.32686482702199
5,0.476733302869474
6,0.218353261436762
7,0.136465812976203
8,-0.975097804052095
9,0.0187082442017061
10,0.855838936220048
11,0.328504000891969
12,-0.782723129545138
13,0.0742818578384623
14,-0.808431191249785
15,0.409911700440596
16,-0.48733530139946
17,0.572585033147542
18,-0.0624749278624925
19,0.224950923608588
20,-0.33190585306674
21,0.273850706794447
22,-0.34083227481156
23,-0.328409181564343
24,0.654057152266528
25,-0.102536883606209
26,0.392103944762078
27,-0.638981193392939
28,0.290762965494953
29,0.595031443817093
30,0.303845668095768
31,0.396513626241335
32,0.190419461777187
33,-0.381744183582616
34,0.169481483376639
35,0.613346954531107
36,-0.976878277075272
37,0.317819954162313
38,0.343539959861241
39,0.567236374259206
40,-0.900637578772657
41,-0.581391562805095
42,-0.236304959329194
43,-0.637581828156656
44,0.884232808010123
45,0.175032873047893
46,-0.681026373134818
47,-0.769026360323613
48,0.494493296579092
49,-0.149435286427833
50,0.442205805988778
