"id","alpha_true"
1,-0.299482654124289
2,-0.226006345695744
3,-0.0158956660837487
4,-0.485260510854772
5,-0.04454957554896
6,-0.716133544916935
7,-1.05712499250966
8,-0.27319737153635
9,-0.328668449139384
10,0.601917194877041
11,0.367149170802816
12,-0.688906695264747
13,-0.651020618524801
14,0.0696641934138535
15,-0.264785516921519
16,0.510269849926371
17,-0.316689008245745
18,-0.843342523853241
19,0.0786968941040895
20,0.378262037134858
21,0.225160494224394
22,-0.263180649092675
23,0.104010181189881
24,0.234626558927588
25,-0.221540084961113
26,0.328515420685568
27,0.759167503917118
28,-0.0175397779621962
29,-0.642236580197773
30,0.0425628043106032
31,0.022183807118291
32,-0.835545161221984
33,0.492487307072774
34,0.2644855692169
35,0.271248350402316
36,0.379509241144285
37,-0.33162908674542
38,0.623293658137645
39,-0.260811575923766
40,-0.560396006083335
41,-0.069566588373084
42,0.116162291214074
43,-0.306757035751805
44,0.773841105582955
45,-0.102077745061842
46,-0.306416629704518
47,0.2851360534709
48,0.196424055240389
49,0.247228656864698
50,-0.261803128061809
