"model","log_marginal","post_prob"
"int12_3",369.953462628418,0.999909927137452
"int12",360.638661073995,9.00728625445282e-05
"int123_4",336.649969552692,3.43904302496259e-15
"int124_3",332.896627653663,8.06087030699452e-17
"int12_4",329.012434797475,1.65767126664179e-18
"full",274.863963540648,5.04796272480601e-42
"int13_2",272.593738285435,5.21398573102735e-43
"main",270.272745001918,5.11888370195817e-44
"int23_1",269.218824540131,1.78428170223488e-44
"int13",263.809647470883,7.9852343999136e-47
"int34",262.555334207327,2.2779612918366e-47
"int14",261.138955612323,5.52612789632484e-48
"int24",261.066548141554,5.14013785903284e-48
"int23",260.609200204291,3.25350202600347e-48
"int134_2",237.825274039368,4.1439802030329e-58
"int24_1",235.86110656038,5.81286951689552e-59
"int14_2",235.785070513912,5.38726747940679e-59
"int234_1",235.591439418255,4.43890267028514e-59
"x1",128.678924082053,1.64346388771969e-105
"int34_1",124.713388770666,3.11566002456911e-107
"int14_3",121.515516507927,1.27271682257268e-108
"int13_4",121.164190128229,8.95679587005184e-109
"x2",111.56461841915,6.06892338109856e-113
"int34_2",104.940831307708,8.06190103944127e-116
"int24_3",104.584040547892,5.64267717815627e-116
"int23_4",102.049245477625,4.47339958262105e-117
"x3",87.9273617038469,3.29292239604578e-123
"null",81.9294373658499,8.1792984081602e-126
"x4",73.3311661046604,1.50846170862893e-129
