"id","alpha_true"
1,0.540030387681327
2,0.440318828530348
3,-0.0185824532162238
4,-0.103154146647894
5,-0.572788697257882
6,-0.877889748748524
7,0.216358151597014
8,0.0494947663080769
9,-0.365193788021355
10,-0.276744942414511
11,0.525880592178544
12,0.00474952776216026
13,-0.392468968907457
14,-0.0871178457152635
15,-0.444451928289182
16,-0.660164699537569
17,-0.619821292347135
18,0.970200351220121
19,-0.027119994311891
20,-0.135532087973856
21,-0.304981140476985
22,-0.433999386987072
23,0.00376360395097262
24,-0.580089809231868
25,-0.551009247867888
26,-0.322624522794258
27,-0.245582921106123
28,-0.520376284540198
29,-1.26707391224531
30,0.134173496019417
31,-0.951912310642546
32,0.389827976759774
33,0.202634737977252
34,0.485724270274488
35,0.114385584884023
36,0.248572062126597
37,-0.155954482895436
38,0.687353244658056
39,-0.0263504162491029
40,-0.937657338514895
41,0.319339696082696
42,0.109120500276231
43,-0.446997307132082
44,-0.363055578402432
45,-0.0441507493015903
46,-0.171485847871779
47,-0.819708459534867
48,0.654810718690249
49,0.0372007811011037
50,0.5404298751185
