"model","log_marginal","post_prob"
"int12_3",74.6967953316064,0.99649536600425
"int12_4",68.7469814659887,0.00259719138276538
"int12",67.6902217531666,0.000902732423407534
"x1",61.8666716240198,2.6694596155961e-06
"int13_2",61.0093535920107,1.13264774469369e-06
"int23_1",60.4535873657135,6.4972362583135e-07
"main",59.5138894839125,2.53876822763062e-07
"int23",54.4469621697876,1.5998692153775e-09
"int13",54.4367781252892,1.5836587602e-09
"int24_1",53.7362104482972,7.85975359740743e-10
"int24",52.4525677200474,2.17735868271302e-10
"int14_2",51.7176288301102,1.04411917874628e-10
"int34",51.6658045911572,9.91386708662024e-11
"int14",51.2431444137911,6.49656980635075e-11
"null",50.2329189450201,2.36564058737366e-11
"int13_4",47.0499975699663,9.80897377163701e-13
"int123_4",46.6534403598502,6.59782762784013e-13
"x2",46.5207319637661,5.77785237067163e-13
"int34_1",43.9045202813134,4.22240749580043e-14
"x3",43.8366646330226,3.94539791049052e-14
"int14_3",43.5244302736102,2.88728165106118e-14
"int124_3",43.2317758221059,2.15472046991147e-14
"x4",41.9103948836557,5.74807581162711e-15
"int234_1",30.9636300045623,1.01251835702671e-19
"int134_2",30.568648265717,6.82125862794118e-20
"int24_3",24.9899484902792,2.57671263738363e-22
"int34_2",24.1436119135153,1.10536747712226e-22
"int23_4",23.4853268777195,5.72291273600266e-23
"full",-8.51522342308704,7.24360417296212e-37
