"model","log_marginal","post_prob"
"int12_3",66.192551158417,0.999795789297993
"int12",57.6734163590372,0.000199571292229663
"int12_4",53.2580621814124,2.41287105938723e-06
"int23_1",53.1733107422429,2.21680265055777e-06
"main",46.9213739966624,4.27115568837562e-09
"int13_2",46.51456095897,2.84360156645532e-09
"x1",46.1910378816009,2.05761661212806e-09
"int23",44.8828359772503,5.56185406285553e-10
"int14",39.4125970148351,2.34166623167655e-12
"int24",39.2654331366471,2.02121509471585e-12
"int34",39.1219008967305,1.75096422635405e-12
"int13",38.2144035678926,7.0657162203383e-13
"x3",38.0740484910747,6.14045786376417e-13
"int14_2",34.764455011064,2.24317197172667e-14
"int123_4",34.7365700166197,2.18148519853325e-14
"int24_1",34.1035316430474,1.15831638083496e-14
"int34_1",33.6999880801653,7.73696185309249e-15
"int14_3",33.2770460011248,5.06861196552854e-15
"int13_4",32.7423309880194,2.96937648468248e-15
"int124_3",32.0458013057421,1.47967476563864e-15
"null",31.7454721095831,1.09580923149507e-15
"int23_4",27.4149950740781,1.44222385346921e-17
"x4",27.3330088072845,1.32869864153154e-17
"x2",22.7817257412244,1.40226266059673e-19
"int234_1",21.5080311042908,3.92347434672408e-20
"int24_3",17.7086572116499,8.78261208638933e-22
"int134_2",17.3198001037778,5.95312778550892e-22
"int34_2",16.7378318633238,3.32659254125772e-22
"full",-19.727981859643,4.84281558563956e-38
