"model","log_marginal","post_prob"
"null",33.445038865427,0.992770264274505
"x1",28.282026280051,0.00568304224971308
"x3",25.9844763493047,0.000571172945124938
"x4",25.9393704408747,0.000545982070064665
"x2",25.1757539913914,0.000254415736537858
"int12_3",24.6187788094331,0.000145764820587833
"int12_4",23.0153423052923,2.93284490097368e-05
"int12",16.0683915752465,2.82011441509649e-08
"main",12.0117796278759,4.88092960950133e-10
"int13_2",11.7767507203909,3.85860912406382e-10
"int23_1",11.4004748334145,2.64859921204584e-10
"int24_1",9.83908349888144,5.55792401239357e-11
"int14_2",9.81062279183572,5.40197135357855e-11
"int34_1",6.84205736095761,2.77536873137826e-12
"int34",5.40966952558159,6.62586462083149e-13
"int14_3",5.0076515247451,4.43249606553209e-13
"int13_4",4.886900680118,3.92832068010537e-13
"int34_2",3.93090240443967,1.51015719947316e-13
"int24",3.90691279444165,1.47436021185962e-13
"int14",3.67139600217631,1.16498399503536e-13
"int13",3.44941908580354,9.33075119337441e-14
"int23",3.08122634847225,6.4567286464149e-14
"int24_3",2.39008479274754,3.23484570831209e-14
"int23_4",1.93283434695436,2.0477277966021e-14
"int124_3",-8.96731309952683,3.77918661408393e-19
"int123_4",-9.03017266965584,3.54894094947519e-19
"int134_2",-18.5587724174302,2.58154965240997e-23
"int234_1",-19.4228108743474,1.08801115612545e-23
"full",-62.6510728878075,1.83162977070004e-42
