"model","log_marginal","post_prob"
"null",9.05618096883215,0.880485281866284
"x2",6.58734621383849,0.0745625564654822
"int12_3",5.77383674757447,0.0330535505732985
"x3",4.70153023455375,0.0113115290766447
"x1",1.28761631594887,0.000372286544339154
"x4",0.500993425633325,0.000169531872573552
"int12_4",-1.53041926397185,2.22341247221696e-05
"int12",-2.28077133235198,1.04989598456784e-05
"int13_2",-2.31414635019586,1.01543397135511e-05
"int23_1",-4.2771845346737,1.42598526325927e-06
"main",-4.6928649740598,9.40995001072237e-07
"int14_2",-10.2254406285684,3.72237599490643e-09
"int24_1",-10.4843538411163,2.87326484580857e-09
"int13",-11.1121207560911,1.53369835665448e-09
"int14",-12.6933574320649,3.15513240617158e-10
"int34",-12.8519526729936,2.69240600976736e-10
"int23",-13.0251957897296,2.26413345359688e-10
"int24",-13.2486957497369,1.81066131243019e-10
"int14_3",-14.9519761136578,3.29694695009773e-11
"int13_4",-15.6503404485777,1.63989553015912e-11
"int34_1",-16.1694286923177,9.75840912780302e-12
"int34_2",-16.5062931505564,6.96755887092778e-12
"int23_4",-16.6556507142384,6.0008874463633e-12
"int24_3",-17.2956488384185,3.16422842351941e-12
"int124_3",-27.6157997481483,1.04299742177564e-16
"int123_4",-27.8098586595211,8.59022462893995e-17
"int134_2",-35.1402555566796,5.62928968168849e-20
"int234_1",-37.7566409389901,4.11312458039733e-21
"full",-84.5543308714522,1.95071291974893e-41
