"model","log_marginal","post_prob"
"int12_3",46.5681095621979,0.837321353974131
"int12_4",44.9279793211642,0.162402478810786
"int12",38.5511528835914,0.000276167214702051
"x1",18.0873670563195,3.57983373400986e-13
"int13_2",14.5296520668626,1.0203915843589e-14
"int124_3",13.7644063203078,4.74706155345378e-15
"int23_1",13.6158780030116,4.09185122131235e-15
"int123_4",13.4462779990367,3.4535320330136e-15
"main",10.9154019367015,2.74864074704822e-16
"int14_2",10.7825139525805,2.40660858806683e-16
"int24_1",10.3124274426539,1.50400570935874e-16
"null",7.90869385884452,1.35931858102702e-17
"int13",6.88132888189291,4.8656662160252e-18
"int23",6.12216532823408,2.27741287146969e-18
"int34",3.39065847049027,1.48307602838773e-19
"int14",2.77279218696977,7.99516623091204e-20
"int24",2.29725913503604,4.9694247353508e-20
"x3",1.04701518905649,1.42341674516452e-20
"x4",-0.418448809319557,3.28767699432771e-21
"x2",-1.40814786803823,1.22199183115933e-21
"int34_1",-2.52589525791864,3.99610397024784e-22
"int14_3",-3.4325519997618,1.61391537590119e-22
"int13_4",-3.55110789763622,1.43348313206102e-22
"int134_2",-16.0769493751723,5.20581525882346e-28
"int234_1",-17.4580548880655,1.30822441163323e-28
"int34_2",-22.3275157353661,1.00438975239207e-30
"int23_4",-24.1955348779434,1.55107167608908e-31
"int24_3",-24.8980699487579,7.68289260965129e-32
"full",-36.740627229748,5.52544784539985e-37
