"model","log_marginal","post_prob"
"int12_3",64.1162644541399,0.998561191765236
"int12",57.0773070692028,0.000875778608273969
"int12_4",56.6347741975913,0.000562606504282407
"null",48.5391385464733,1.71520035519066e-07
"x2",48.1571081855076,1.17058021718836e-07
"x3",47.6844999052771,7.29709519723066e-08
"main",46.775947453698,2.94151248338415e-08
"int23_1",46.0753963441035,1.45990707962537e-08
"int13_2",45.6358622898886,9.40671530514067e-09
"x1",45.4751948356428,8.01052557781917e-09
"x4",40.274257858295,4.4149194213359e-11
"int14_2",39.757862874479,2.63423969341898e-11
"int24_1",39.6730949949281,2.42014321800044e-11
"int23",39.1637504062343,1.4542381143279e-11
"int34",39.0465072291909,1.29335414155936e-11
"int14",38.7022135202791,9.1662690413331e-12
"int13",38.193255742142,5.51004373002709e-12
"int24",38.0729599276185,4.88552496834747e-12
"int124_3",32.3770082079269,1.64131083365738e-14
"int123_4",31.5826049149531,7.41627575534503e-15
"int34_2",30.5474907272358,2.63415599107934e-15
"int23_4",30.4018458292059,2.27713466253267e-15
"int34_1",29.8759968449157,1.34590808500122e-15
"int24_3",29.2178569643605,6.96929557100515e-16
"int13_4",28.8389107235279,4.7710571876739e-16
"int14_3",28.4937772965123,3.37850899342279e-16
"int134_2",15.0892411856828,5.09576056919206e-22
"int234_1",14.8963772638619,4.20193448651905e-22
"full",-24.6193179062282,2.89734969856213e-39
