"model","log_marginal","post_prob"
"x1",-7.75928597435253,0.996228404656359
"int12_3",-13.5172664296649,0.0031455730956579
"int23_1",-15.3192113690307,0.000518949428185453
"int13_2",-17.5086729003865,5.81104149126718e-05
"null",-17.6964019313529,4.81641936769998e-05
"int12",-21.7970615457439,7.97683210900465e-07
"x4",-29.7080906209856,2.92492125093393e-10
"x2",-30.3077711984345,1.60574364599402e-10
"x3",-31.0702432362013,7.49098303572305e-11
"int123_4",-39.255121968153,2.08877251986473e-14
"int124_3",-45.5466685880307,3.86818436830442e-17
"main",-56.1652603297708,9.46044067260928e-22
"int12_4",-57.5086133754526,2.46888324044786e-22
"int24_1",-61.0409043581819,7.21848518185175e-24
"int34_1",-61.9820126419597,2.81661789877389e-24
"int14_2",-62.5388229849758,1.61401763408323e-24
"int14_3",-66.196726592914,4.16198895227104e-26
"int13_4",-66.2595799002345,3.90844566261781e-26
"int23_4",-67.4545175488268,1.18317572715277e-26
"int23",-69.1457343529574,2.18053532043932e-27
"int24_3",-69.1571380228878,2.15581046038706e-27
"int34_2",-69.2865190887001,1.89417932480273e-27
"int34",-70.206076390033,7.55200780549436e-28
"int24",-71.2998853298598,2.52945666455339e-28
"int13",-71.8326275641997,1.48477357850518e-28
"int14",-71.883590887037,1.41100041276615e-28
"full",-89.2803199512871,3.92847238853123e-36
"int234_1",-111.980132676796,5.44277395737577e-46
"int134_2",-115.974191614007,1.00281897116989e-47
