"model","log_marginal","post_prob"
"null",-17.5060920534806,0.999981709304375
"int12_3",-29.2401553436984,8.01591529169716e-06
"int23_1",-29.5375123873344,5.95405162529819e-06
"x3",-31.0735525035514,1.28150070509262e-06
"x1",-31.2471992631411,1.07722151780804e-06
"x2",-31.7365476018068,6.60364528036499e-07
"int12_4",-32.0690260623295,4.7357653543699e-07
"int24_1",-32.5520601686296,2.92153523915314e-07
"x4",-32.8688102430461,2.12837583596469e-07
"int14_2",-32.9365988428352,1.98887782121128e-07
"int14_3",-33.9487644084927,7.22820040158932e-08
"int13_4",-34.4156664479537,4.53165882326533e-08
"int12",-36.8601504496442,3.93216100939736e-09
"int23",-37.8146793494768,1.51385632075721e-09
"int14",-38.7260795425344,6.08511210854327e-10
"int13",-38.8578022557819,5.33411207393928e-10
"int234_1",-55.7048582985923,2.57323032371833e-17
"int124_3",-56.4594359523562,1.20995647896026e-17
"int134_2",-57.7833395681007,3.21962813998208e-18
"int123_4",-59.9930537042518,3.53296275133841e-19
"int13_2",-70.206792437184,1.29529499463725e-23
"main",-70.4441150218377,1.02164684542528e-23
"int34_1",-74.4380026696514,1.88268399913053e-25
"int23_4",-75.1944606387272,8.83592273992545e-26
"int34_2",-76.6869323887463,1.98645926811734e-26
"int24_3",-76.855781501189,1.67783568356789e-26
"int24",-86.1713955299672,1.51018328230655e-30
"int34",-86.1810974581563,1.4956024380723e-30
"full",-107.448748010093,8.6774653207224e-40
