"model","log_marginal","post_prob"
"null",0.41365029569867,0.908094252731384
"int12_3",-2.57897531115497,0.045545989281454
"x2",-2.78620907496341,0.0370211290522275
"x1",-4.72001920828742,0.0053531151998575
"x3",-5.40158043297052,0.00270774841699262
"int23_1",-7.1471945705694,0.000472604359161068
"x4",-7.27521317140916,0.000415814807829807
"int13_2",-8.038745889893,0.000193776855792968
"main",-8.26052062795134,0.000155233825391754
"int12_4",-10.0224454212027,2.66558259869522e-05
"int12",-10.7361538920914,1.305667199332e-05
"int23",-15.0365841819612,1.77084010592609e-07
"int14_2",-15.45852655286,1.16126705662726e-07
"int34",-15.7079409236738,9.04925488686786e-08
"int24_1",-15.880866515287,7.61223506471984e-08
"int14",-16.0182355655519,6.63519315905583e-08
"int13",-16.129733878577,5.93513317348545e-08
"int24",-16.5948398358207,3.72767050562363e-08
"int34_2",-22.933471180157,6.58574486280341e-11
"int13_4",-23.7338245479826,2.9581204278502e-11
"int24_3",-23.913904633604,2.47063200512784e-11
"int23_4",-24.0331578393525,2.192891044044e-11
"int34_1",-24.4254399095825,1.48132760257492e-11
"int14_3",-24.8748374096198,9.45105435660758e-12
"int123_4",-32.3723505555442,5.24024598255809e-15
"int124_3",-33.8294982345207,1.22045136482532e-15
"int234_1",-37.561168347078,2.92332256731791e-17
"int134_2",-38.1445546891641,1.63123026321267e-17
"full",-83.800125121059,2.4241135733983e-37
