"model","log_marginal","post_prob"
"null",-20.0323639618241,0.830710947105378
"int12_3",-21.6556826655166,0.163851936405558
"int13_2",-25.6963254669997,0.00288152708581678
"int12_4",-25.850320210452,0.00247026553349181
"int12",-29.9074361931392,4.27327217714167e-05
"x1",-29.9497227012331,4.09633775275679e-05
"int13",-33.9285651095508,7.66313463387769e-07
"x3",-34.5064080745717,4.29984147678628e-07
"x2",-34.7646235917023,3.32132114503848e-07
"x4",-35.9716007799896,9.93407278715391e-08
"int124_3",-53.5847612392357,2.22755759293938e-15
"int123_4",-55.0791755824564,4.99819319045436e-16
"main",-64.9551627206267,2.56877650902406e-20
"int23_1",-65.4749864243345,1.52745967950024e-20
"int14_2",-66.4070206923227,6.01440148251457e-21
"int24_1",-67.0650996491003,3.1145288336519e-21
"int13_4",-74.7662627931987,1.40870383891555e-24
"int14_3",-74.7944739384789,1.36951802743174e-24
"int34_1",-75.2993867774227,8.26583807980937e-25
"int24_3",-78.9484472373912,2.15040406184478e-26
"int34_2",-78.9625618350217,2.12026517327032e-26
"int14",-79.5475262987555,1.18125413324056e-26
"int24",-79.599278814395,1.12167621073481e-26
"int23_4",-79.6831014783787,1.03148707095781e-26
"int23",-80.6486513142541,3.92763230087925e-27
"int34",-80.6917999125501,3.76176468365096e-27
"full",-107.230362027023,1.12160656050652e-38
"int134_2",-124.496026600424,3.56006305601842e-46
"int234_1",-126.382572001019,5.39686348911289e-47
