"model","log_marginal","post_prob"
"null",-9.1714302733138,0.999988464962606
"x2",-20.9445914527385,7.7086096720561e-06
"x1",-21.8703351086356,3.05443363997001e-06
"x3",-23.5672049017353,5.59744076724433e-07
"x4",-24.5369197256896,2.12250005152425e-07
"int12_3",-51.2278141167541,5.43424930317618e-19
"int12_4",-54.9581357439559,1.30341123433817e-20
"int13_2",-56.0781717212174,4.25261449831579e-21
"int23_1",-56.0819930106285,4.23639503692866e-21
"main",-56.1794733563586,3.84291938678608e-21
"int24_1",-59.7740154524843,1.05577525042414e-22
"int14_2",-60.0296848272447,8.17590202240286e-23
"int12",-65.8997684825368,2.3077605156008e-25
"int34_1",-66.1580809195046,1.78240779410575e-25
"int14_3",-66.1618547016556,1.77569405145531e-25
"int24_3",-66.2897297795321,1.56254559582222e-25
"int23_4",-66.4009767883933,1.39803723043259e-25
"int13_4",-66.4568215128673,1.32210418929177e-25
"int34_2",-66.9670143679179,7.93764624119931e-26
"int24",-70.9473139868168,1.48275562036798e-27
"int13",-71.4178324757091,9.26245253640228e-28
"int23",-71.5071836287945,8.47073865503907e-28
"int34",-71.7925057379388,6.36806467094885e-28
"int14",-71.8967333742524,5.73775470707199e-28
"int123_4",-108.885154293527,4.95307470574675e-44
"int124_3",-109.580240026124,2.47174110673039e-44
"int234_1",-117.741788961766,7.05484235674974e-48
"int134_2",-117.949253758567,5.73306013622471e-48
"full",-213.652097754257,1.56736248439478e-89
