"model","log_marginal","post_prob"
"null",-17.5569657978458,0.991141800259116
"x1",-22.2769242789534,0.00883657299323875
"x3",-28.3010109041606,2.13823921114462e-05
"x4",-33.3935822410446,1.31335054636197e-07
"x2",-33.5437649398715,1.13020478514394e-07
"int12_3",-53.1754376332484,3.36689847128379e-16
"int23_1",-55.6306763097904,2.89023670067282e-17
"main",-55.7485214871339,2.56893964628302e-17
"int13_2",-55.9352945410331,2.13127452832456e-17
"int12_4",-57.0276311800836,7.14897239085563e-18
"int14_2",-60.2206702938043,2.93443404220587e-19
"int24_1",-60.3172055707441,2.66440116059934e-19
"int13_4",-63.4219974046619,1.19455363239576e-20
"int14_3",-63.6207805735142,9.7920860191798e-21
"int34_1",-64.0558365727953,6.337716379705e-21
"int12",-68.3014176874647,9.08030318439349e-23
"int23",-70.7609452853029,7.7614182181182e-24
"int14",-70.9691777348587,6.30241332815895e-24
"int13",-71.0137309773026,6.02778362761387e-24
"int34",-71.4554037032561,3.87562391284105e-24
"int24",-71.4856313848055,3.76022568444998e-24
"int23_4",-75.3306286256163,8.04179183361709e-26
"int24_3",-75.4895408301782,6.86022142336975e-26
"int34_2",-75.6028851414247,6.12510198821645e-26
"int123_4",-111.893640763352,1.06227855408912e-41
"int124_3",-114.224977935328,1.0321707423949e-42
"int134_2",-115.175539243578,3.98958767584726e-43
"int234_1",-117.567860614586,3.64717030550988e-44
"full",-216.066477480251,6.08906013900016e-87
