"model","log_marginal","post_prob"
"null",-19.6524018016829,0.999922448888209
"x1",-29.1837592136969,7.25354633434823e-05
"x2",-32.0436344310117,4.15453444258287e-06
"x3",-33.9253050099025,6.32882685881753e-07
"x4",-34.9452304285596,2.28231315415377e-07
"int14_2",-54.2251429104093,9.66530650519679e-16
"int12_3",-54.2663725651894,9.27491246097618e-16
"int13_2",-54.7536306387791,5.69765733608166e-16
"int12_4",-55.4032794718544,2.97548265738301e-16
"int23_1",-55.5176767199283,2.65384362994553e-16
"main",-56.8320874486017,7.12908845522392e-17
"int24_1",-57.5346420146797,3.53116842154723e-17
"int14",-68.8726721536997,4.20605073498209e-22
"int12",-69.7655695269094,1.72224171777537e-22
"int13",-70.4695535878851,8.51839377103508e-23
"int23",-71.2090527234153,4.06628035144195e-23
"int34",-72.0856537568759,1.69236613488554e-23
"int24",-72.3221227852934,1.33597131106959e-23
"int14_3",-73.2270198005792,5.40512014232757e-24
"int13_4",-74.6912750573125,1.24993484019131e-24
"int34_1",-74.7827837410524,1.14063227787215e-24
"int23_4",-74.7961082733223,1.12553469377292e-24
"int34_2",-75.9991303069041,3.3798159843436e-25
"int24_3",-76.0049744468889,3.36012147140728e-25
"int123_4",-111.599757189522,1.16879204792027e-40
"int134_2",-112.067799783988,7.31928961645607e-41
"int124_3",-113.187700557082,2.38837329197845e-41
"int234_1",-116.183949210255,1.19357015153011e-42
"full",-212.440729697299,1.87525070865202e-84
