"model","log_marginal","post_prob"
"int12_3",-8.06341192074559,0.984793166692419
"null",-12.2460683830806,0.0150258969187965
"int12",-16.6675861720191,0.000180550887595799
"int12_4",-22.9756423274694,3.288861977099e-07
"x3",-25.1931046968753,3.58107962045728e-08
"x1",-26.2887261571508,1.19726868250604e-08
"x2",-27.0862339652774,5.39309887156553e-09
"x4",-28.2188681568565,1.73756717212014e-09
"int24",-28.5020032828646,1.30911433958101e-09
"int34",-29.7085565590935,3.917221684955e-10
"int123_4",-41.4355092211108,3.16247658992982e-15
"int124_3",-41.623584687121,2.62027686439285e-15
"int234_1",-50.7234739032128,2.92627751180632e-19
"int23_1",-62.4201833724095,2.43500092711577e-24
"main",-62.5006317001935,2.24678163882125e-24
"int13_2",-62.6985640309123,1.84331665476528e-24
"int14_3",-66.2918105586711,5.0707571059004e-26
"int14_2",-67.1750120238372,2.09654063939412e-26
"int24_1",-67.4594873976154,1.57745580321672e-26
"int34_1",-69.2038519562776,2.75669867733953e-27
"int24_3",-69.7102229670603,1.6614036570589e-27
"int34_2",-70.1058070577378,1.11860092567398e-27
"int13_4",-70.1873480098511,1.03100883961121e-27
"int23_4",-70.474356167315,7.73777914571732e-28
"int14",-74.8495207907334,9.73882308236316e-30
"int23",-78.0398652039584,4.00827492980051e-31
"int13",-78.2367311961137,3.29199895222078e-31
"full",-94.4009356718869,3.14365501256833e-38
"int134_2",-120.903817114464,9.71358880680158e-50
