"model","log_marginal","post_prob"
"null",-14.8716116606401,0.999969312322259
"x1",-25.2859575747381,2.99980972820071e-05
"x2",-29.4858681576361,4.4987899733826e-07
"x4",-30.7691390054181,1.24674682401763e-07
"x3",-30.8496818419537,1.15026779616457e-07
"int12_3",-53.7022842257978,1.36785432723695e-17
"int12_4",-56.204194394798,1.12066050892054e-18
"int13_2",-60.8397579607539,1.08711225319784e-20
"main",-61.1732096277281,7.78857796992534e-21
"int23_1",-61.2223594715235,7.41502579129115e-21
"int24_1",-63.0669639856281,1.17222533699959e-21
"int14_2",-63.0867707074158,1.14923582092424e-21
"int12",-69.1478700537532,2.67982943970216e-24
"int34_1",-70.6126100122051,6.19410655993149e-25
"int13_4",-70.7058635882767,5.64259862813053e-25
"int14_3",-71.5316185625213,2.47091798347169e-25
"int34",-75.0175260025255,7.56742219811088e-27
"int13",-75.6920727965489,3.85474819872378e-27
"int34_2",-75.83719083868,3.33404954468218e-27
"int23",-76.1594046653162,2.41566308316191e-27
"int23_4",-76.4205478453578,1.86047277953689e-27
"int14",-76.856001491932,1.20367212864332e-27
"int24",-76.8682609634964,1.18900582864173e-27
"int24_3",-76.9186878124549,1.13053465955851e-27
"int123_4",-114.026167218987,8.66383829266097e-44
"int124_3",-114.97634029182,3.35008183001655e-44
"int134_2",-121.05142343186,7.70336241912485e-47
"int234_1",-121.186510867564,6.72996185440894e-47
"full",-218.357957013424,4.23632960665811e-89
