"model","log_marginal","post_prob"
"int12_3",-13.8877158033642,0.988843533578502
"null",-18.5115407261397,0.0097056791118717
"int13_2",-20.8731006738984,0.000914983947000235
"main",-21.9852419596596,0.000300896163989468
"int12",-22.2401074773768,0.000233200760910638
"x1",-27.8352674581742,8.66528513873628e-07
"int24",-29.1004160500046,2.44532059675337e-07
"int14",-29.1859925348597,2.24476256271915e-07
"int13",-29.2664437569842,2.07124221420483e-07
"int34",-29.9391243974724,1.05703507542681e-07
"x2",-30.5946684258791,5.48769852194608e-08
"x4",-33.8681891094404,2.07834803517402e-09
"x3",-34.488379287738,1.11782315898643e-09
"int124_3",-46.6960567914064,5.58015325069253e-15
"int123_4",-46.7270179345757,5.41003248319946e-15
"int134_2",-50.7882546432574,9.32024181741081e-17
"int234_1",-52.3019696794924,2.05129958911242e-17
"int12_4",-55.0172282985112,1.35771075377497e-18
"int23_1",-58.9499901366946,2.65968676935965e-20
"int14_2",-60.416915913934,6.13412642330387e-21
"int24_1",-60.7709279888785,4.30533779608124e-21
"int13_4",-72.0938503004598,5.20624441497785e-26
"int23",-74.4447365592894,4.96075322131524e-27
"int14_3",-74.9908420985234,2.87327372119813e-27
"int34_1",-75.0390089896063,2.73815725103251e-27
"int34_2",-76.5724667323246,5.90862122124306e-28
"int23_4",-76.7970437000867,4.72012621893742e-28
"int24_3",-76.8204039177035,4.61114095903589e-28
"full",-102.734994993554,2.56592816279279e-39
