"model","log_marginal","post_prob"
"x1",-8.15565157458011,0.991201153333757
"null",-12.8800300420078,0.00879812848282371
"x3",-22.3029874833565,7.11298478769857e-07
"x4",-27.2003306382384,5.31083454768309e-09
"x2",-28.4167136233124,1.57360002364601e-09
"int13_2",-36.6151480915382,4.32872008902655e-13
"int12_3",-39.4117689248841,2.64120741433345e-14
"main",-39.4197998958666,2.62008090098659e-14
"int23_1",-39.6965770399006,1.98660678763244e-14
"int14_3",-45.9923659249972,3.66341013826479e-17
"int24_1",-46.4133195390618,2.40473769557935e-17
"int13_4",-46.6517798130687,1.89454851088297e-17
"int14_2",-46.7466695927017,1.72304104258432e-17
"int34_1",-47.4496600885299,8.53081903314896e-18
"int12_4",-48.2880412508892,3.68881110543928e-18
"int13",-52.1855357171118,7.48559069746344e-20
"int14",-54.3071251867609,8.970806255606e-21
"int24",-54.6583502613844,6.31388060869404e-21
"int12",-54.8927467596715,4.99458328747245e-21
"int23",-55.0912471684785,4.0953556931292e-21
"int34",-55.131743741212,3.93282108284864e-21
"int34_2",-65.4787128251955,1.26203852316575e-25
"int24_3",-66.0575732560183,7.07419001393398e-26
"int23_4",-66.1027232353141,6.76189361923264e-26
"full",-83.2597156731442,2.39266111828828e-33
"int123_4",-97.665422050197,1.32605764816506e-39
"int134_2",-98.5295897989779,5.58803503058114e-40
"int124_3",-100.853817054093,5.46839715135909e-41
"int234_1",-100.93596042547,5.03715871840823e-41
