"model","log_marginal","post_prob"
"null",-13.9130902749787,0.999926878621314
"x2",-23.6649277385664,5.81833929969656e-05
"x3",-25.3129197172335,1.11965757131669e-05
"x1",-26.9982685816423,2.07561838727598e-06
"x4",-27.2182278959285,1.66579054568425e-06
"int12_3",-41.5109107791281,1.03368231264977e-12
"int23_1",-46.6801377161405,5.8805825474381e-15
"main",-47.6020570131022,2.33903051276497e-15
"int13_2",-49.4874561532647,3.54991083250094e-16
"int12_4",-51.30237229504,5.78108532058732e-17
"int14_2",-52.517537545425,1.71502247656396e-17
"int24_1",-55.5859455331852,7.97401702984276e-19
"int12",-56.237811702361,4.15504066578645e-19
"int34_2",-57.2240410981519,1.54974874789796e-19
"int23_4",-59.9925418227482,9.72560677674013e-21
"int14",-60.6278668666072,5.15226919074885e-21
"int24_3",-61.4472915351532,2.27052837482545e-21
"int23",-61.5150972991799,2.121676980708e-21
"int34",-61.6435555553492,1.865909400486e-21
"int13",-62.6658603518488,6.71288520861492e-22
"int24",-63.1385418394806,4.18433318749647e-22
"int34_1",-63.7906729725076,2.17976315038888e-22
"int14_3",-65.0944248398784,5.91830120979719e-23
"int13_4",-67.6114180324838,4.77618136826811e-24
"int124_3",-97.0219663413185,8.05827287765831e-37
"int123_4",-102.623691033961,2.97470461125463e-39
"int234_1",-103.942737425533,7.95406759632032e-40
"int134_2",-104.332055194742,5.38903145565832e-40
"full",-200.378654533656,1.04472652205904e-81
