"model","log_marginal","post_prob"
"null",-6.75596605894042,0.998769797913534
"x4",-13.5851413833939,0.00108041907159023
"x2",-15.5610632560681,0.000149782224340761
"x1",-28.1954548461546,4.87993150214112e-10
"x3",-28.6866590545072,2.98597693577847e-10
"int24_3",-33.0134729415925,3.94434644485542e-12
"int12_3",-47.1484966195437,2.86557822599016e-18
"int13_2",-57.0603428177857,1.42086284957114e-22
"int23_1",-57.69412262039,7.53884975509004e-23
"main",-57.8519652209504,6.43805848672914e-23
"int12_4",-60.982501638175,2.81306797333355e-24
"int12",-62.8199162189267,4.47920782250915e-25
"int13_4",-64.7968509015343,6.20339433633882e-26
"int34_1",-65.434964333502,3.27717963092776e-26
"int14_3",-67.2433132094474,5.37210272579007e-27
"int14_2",-69.2733048134658,7.05553834947042e-28
"int24_1",-69.9969693874786,3.42173699662077e-28
"int34_2",-70.4342104572121,2.2098115627168e-28
"int34",-72.5546535185935,2.65129785780427e-29
"int13",-72.7956209015772,2.08356817928589e-29
"int23",-73.3905649736417,1.14928248632681e-29
"int14",-73.5790763808036,9.51825476079901e-30
"int24",-73.5886633167315,9.42743987606219e-30
"int23_4",-74.7119132542193,3.06600262047042e-30
"int123_4",-105.397099084703,1.44599116473324e-43
"int124_3",-107.806031638177,1.3001082797247e-44
"int234_1",-113.746702853084,3.41962746633751e-47
"int134_2",-118.73421789786,2.33307410972169e-49
"full",-207.613689270438,5.86225306966546e-88
