"model","log_marginal","post_prob"
"null",-4.24966242931805,0.868072256067178
"int12_3",-6.52323262395939,0.0893628243666652
"int12_4",-7.31122026765295,0.0406385497430832
"x4",-10.6483410719711,0.00144425889253521
"x3",-12.1370650731479,0.000325912060094478
"x2",-13.1929711783042,0.000113377332949704
"int12",-15.116853700244,1.65574965592191e-05
"int23_1",-15.2735532310326,1.4156012319932e-05
"int24_1",-16.5864427673755,3.80855516883289e-06
"int13_2",-16.6729188492974,3.49304488076561e-06
"main",-16.695092638822,3.41644325155973e-06
"int14_2",-17.605506273376,1.37463245569477e-06
"int24",-23.2895940952214,4.67324573081673e-09
"int23",-23.6191134125478,3.36132260931798e-09
"int34",-23.7863124850677,2.84378371004137e-09
"x1",-23.9822147418964,2.33785350048058e-09
"int14",-24.6446932595194,1.20533156078811e-09
"int13",-24.9027236810297,9.31205087876809e-10
"int34_2",-34.7397169725466,4.97614967924547e-14
"int24_3",-34.8820120954926,4.31613925745481e-14
"int23_4",-35.5215962015718,2.27681424789474e-14
"int124_3",-40.1278875241995,2.27426305840307e-16
"int123_4",-40.6254827292545,1.38273146381602e-16
"int234_1",-45.3338513183273,1.24715188726061e-18
"int134_2",-46.969497058555,2.42978266281197e-19
"int14_3",-69.465311694508,4.1281860943882e-29
"int34_1",-70.4552593995457,1.53401794818909e-29
"int13_4",-70.5260179318219,1.42922433046057e-29
"full",-94.4873834430572,5.60804616985022e-40
