"model","log_marginal","post_prob"
"x1",-1.33602292466633,0.903318364221223
"null",-3.60344868334128,0.0935643369531178
"x3",-7.10824755748936,0.00281187190879277
"int12_3",-10.0880423689818,0.000142852251345945
"x4",-11.5932695139493,3.17084670248565e-05
"main",-11.6850627630818,2.89274362118621e-05
"x2",-11.6962459113867,2.86057385516408e-05
"int23_1",-11.7181489773312,2.79859970692864e-05
"int13_2",-11.9160162669456,2.29619153880971e-05
"int12_4",-12.1638290721237,1.79219135652395e-05
"int14_2",-14.0594849980996,2.69222572790742e-06
"int24_1",-14.5379915782755,1.66839432098939e-06
"int12",-18.5159681851788,3.12381577245511e-08
"int13_4",-19.2583105304945,1.4869289911399e-08
"int34",-19.3266680093024,1.38868247014298e-08
"int14",-19.567661110937,1.0912920189792e-08
"int23",-19.6852786364772,9.70197914485457e-09
"int13",-20.1055601570363,6.37286019931162e-09
"int24",-20.2083452057056,5.75036499979932e-09
"int34_1",-20.244574111466,5.54576417837093e-09
"int14_3",-20.4991646703934,4.29926409060222e-09
"int34_2",-31.2242162813324,9.45286358399153e-14
"int24_3",-31.3661446408611,8.20209296089081e-14
"int23_4",-31.6938694282783,5.91011076625799e-14
"int124_3",-42.6808479083951,1.00002646562764e-18
"int123_4",-42.6909621598635,9.89962924860118e-19
"int234_1",-42.8629418351406,8.33545106342408e-19
"int134_2",-42.9511751026367,7.63149958528034e-19
"full",-94.4367654100371,3.33197793621499e-41
