"model","log_marginal","post_prob"
"null",-14.0146677874817,0.999841118556581
"x2",-22.8422700805399,0.00014660609595808
"x1",-25.7095961924498,8.33466446238322e-06
"x3",-26.4881894012391,3.82603894552042e-06
"x4",-29.9959425951926,1.14644052784698e-07
"int12_3",-51.9160972487926,3.46377219691174e-17
"int12_4",-55.3861909109807,1.07772211000394e-18
"int13_2",-55.4916964638423,9.69809230383727e-19
"int23_1",-55.6287704251525,8.45582231240148e-19
"main",-55.6405678804974,8.35665125951696e-19
"int24_1",-59.1388856407903,2.52773870987146e-20
"int14_2",-59.2416879378051,2.28079214693355e-20
"int24_3",-67.0183693431704,9.56568085337224e-24
"int34_1",-67.437128774085,6.29290212348262e-24
"int34_2",-67.5608868879853,5.56036768953381e-24
"int23_4",-67.5761913941712,5.47591689507448e-24
"int12",-67.6282127978658,5.1983347161677e-24
"int13_4",-68.0231463869604,3.50224691528217e-24
"int14_3",-68.2793408633037,2.71070910213494e-24
"int34",-70.504372289825,2.92930129418049e-25
"int24",-70.6575576766978,2.51325453708686e-25
"int14",-71.0278085173949,1.73555578776629e-25
"int13",-71.2268369677793,1.42233409420978e-25
"int23",-71.3658049631797,1.23779460910006e-25
"int124_3",-113.099804330842,9.28544995741928e-44
"int123_4",-113.868456175322,4.30508468858393e-44
"int134_2",-116.407330969793,3.39908782327404e-45
"int234_1",-116.42071752219,3.35388895947152e-45
"full",-218.613658917925,1.39225293552451e-89
