"model","log_marginal","post_prob"
"int12_4",27.3382214275359,0.999999999805352
"int12_3",4.97836438106293,1.94642407864621e-10
"null",-5.50708630420152,5.43831169751904e-15
"int12",-10.8540987903732,2.58991838283263e-17
"x3",-12.4164767853158,5.42942622538734e-18
"x1",-19.2861833202864,5.63998950593299e-21
"x2",-19.5912681621359,4.15701539231034e-21
"x4",-20.9132047474634,1.10833709307383e-21
"int13_2",-30.7626616587472,5.84934290712999e-26
"int23_1",-32.1053082855527,1.52757682372299e-26
"main",-32.2949138121358,1.2637420214992e-26
"int24_1",-44.3657286478027,7.23386086798111e-32
"int24",-45.5374177723858,2.24136213199536e-32
"int34",-46.130943131556,1.23807582024023e-32
"int14_2",-46.1605946009614,1.20190397726304e-32
"int13",-46.5388489210082,8.23371837498437e-33
"int14",-47.164879202659,4.40265354878348e-33
"int23",-47.6570714341615,2.69127539802499e-33
"int34_2",-53.0064797836957,1.27861446618134e-35
"int34_1",-54.5135593953312,2.83284788296351e-36
"int24_3",-56.5394378232922,3.7359016301374e-37
"int123_4",-57.211374684313,1.90799380990492e-37
"int23_4",-57.2267875074898,1.87881170569069e-37
"int13_4",-57.9098261858906,9.48949996164101e-38
"int14_3",-58.2391313209878,6.82696891414069e-38
"int124_3",-58.3249635945374,6.26543808389949e-38
"int234_1",-88.7017923664218,4.02218765961021e-51
"int134_2",-90.7042732006635,5.42995152850966e-52
"full",-161.092976081329,1.46342578677561e-82
