"model","log_marginal","post_prob"
"null",7.26463152579416,0.672337752574866
"int12_3",6.36014161722363,0.272127556389942
"x1",4.62330655261478,0.047915346967248
"int13_4",2.7790468337214,0.00757744544396795
"x3",-2.57943018296461,3.56751508740621e-05
"int12_4",-4.50518190292539,5.20022904908863e-06
"x2",-6.35973397655499,8.13955647869671e-07
"int12",-8.13500247159129,1.37914976482349e-07
"x4",-8.79562132289644,7.12374406142314e-08
"main",-15.7373390491672,6.88586659420812e-11
"int23_1",-16.2303343121801,4.20584711869093e-11
"int13_2",-16.7478191648885,2.50675948080755e-11
"int14_2",-25.9971701223915,2.41085218805052e-15
"int24_1",-28.2656819359957,2.49441334524453e-16
"int14",-28.2970786620867,2.41731360573449e-16
"int23",-31.3285806475568,1.16618758122108e-17
"int34",-31.4515977930635,1.03119962121193e-17
"int24",-31.6676095773845,8.30864146861547e-18
"int13",-31.7168472074347,7.90945187306671e-18
"int14_3",-33.424323960803,1.43416346867146e-18
"int34_1",-34.4614640562898,5.08363587026905e-19
"int23_4",-44.7769633632128,1.68348793525953e-23
"int34_2",-46.1582833198003,4.22970787139276e-24
"int24_3",-46.5959216763162,2.73052684206895e-24
"int123_4",-53.5414845910653,2.62921924541148e-27
"int124_3",-54.2637257949571,1.27691336654903e-27
"int134_2",-73.5421439759595,5.41565259476118e-36
"int234_1",-78.1733121661639,5.27667088729003e-38
"full",-158.278184748786,8.5754293113286e-73
