"model","log_marginal","post_prob"
"int12_3",49.6352157540933,0.991781653423701
"int12_4",44.8420557484842,0.00821813230717978
"int12",34.2874350055946,2.14269117868264e-07
"int24_1",15.3716104252808,1.30593435149017e-15
"x2",13.8983347059175,2.99285606260305e-16
"main",9.30751772098614,3.03612289336749e-18
"int23_1",8.10994163498913,9.16681909509946e-19
"int13_2",8.06821982696047,8.79223140226476e-19
"null",6.65806216330829,2.14622583231387e-19
"int14_2",6.38151710465141,1.62769648200604e-19
"int24",4.57375379215711,2.66975736722527e-20
"x1",-0.343292894363501,1.95445443683835e-22
"int14",-4.42934476715308,3.28454918214309e-24
"int34",-6.1091946486525,6.12246393185215e-25
"int13",-6.44880550180488,4.35948427839401e-25
"int23",-6.59269238778708,3.77525103417994e-25
"x4",-8.51878675065176,5.50115246698492e-26
"x3",-9.04572844273842,3.24792365780637e-26
"int124_3",-11.5330241845201,2.70014444267299e-27
"int123_4",-12.1851669917557,1.40658173786255e-27
"int24_3",-29.885911273639,2.88954463422971e-35
"int34_2",-30.5391200964018,1.50364190325206e-35
"int23_4",-32.3953378106608,2.34962908533569e-36
"int234_1",-40.8891596880177,4.8103794767003e-40
"int14_3",-42.8330971168617,6.88554053681762e-41
"int13_4",-45.6304248368629,4.19830558368879e-42
"int34_1",-45.7118019893128,3.87019099672802e-42
"int134_2",-50.729947333071,2.56082302563911e-44
"full",-118.775576853241,7.18684283912091e-74
