"model","log_marginal","post_prob"
"int12_3",36.0364832701627,0.999826999348379
"int12",27.3706571625181,0.000172347266850361
"int13_2",21.3509964324159,4.18889006377086e-07
"main",20.3337650456019,1.51468032603584e-07
"int23_1",19.7291287175647,8.2742904861852e-08
"int14",13.0953946853279,1.08827005449644e-10
"int13",12.8319445145951,8.36222258948992e-11
"int34",12.1296467565351,4.14302622773235e-11
"int24",11.7247468340884,2.76357897905967e-11
"int23",11.5524128045345,2.3260988282381e-11
"x3",5.3038567038428,4.49691551201298e-14
"x1",2.28679475390224,2.20100673614423e-15
"int124_3",2.05243227028523,1.74116143061711e-15
"int123_4",1.78152683385502,1.32796400097201e-15
"null",-1.486963690105,5.05474095073092e-17
"int12_4",-1.88382608421963,3.39894201418168e-17
"int14_3",-4.04928640847582,3.89848875623077e-18
"int34_1",-4.26640520028947,3.13763768707804e-18
"x2",-4.82467297741654,1.79535434778686e-18
"int34_2",-9.97675299733576,1.0390351859644e-20
"int134_2",-10.4677764286411,6.35889257302897e-21
"int234_1",-13.0563090095157,4.77744913633209e-22
"x4",-17.3948341033413,6.2373277329677e-24
"int24_1",-17.9744528647007,3.49360125136066e-24
"int14_2",-18.4277136007229,2.22036666209814e-24
"int13_4",-41.4547549595492,2.21772504612637e-34
"int24_3",-46.8133482871623,1.04399925393929e-36
"int23_4",-47.3506732180431,6.10018401401282e-37
"full",-53.7851975178172,9.79184519356201e-40
