"model","log_marginal","post_prob"
"int12_3",3.15324895614742,0.961843132685368
"int12_4",-0.0934016713445089,0.0374198288149257
"null",-4.0210651013896,0.000736782398159025
"int12",-12.1936886248438,2.07976345693246e-07
"x2",-13.7375096520567,4.44161580549954e-08
"x4",-16.9275875207659,1.82855393437107e-09
"x1",-16.9452700289253,1.79650470495497e-09
"x3",-20.0082388761451,8.39842581484596e-11
"int23_1",-32.9585862289302,1.99495680300383e-16
"int13_2",-33.3514922847105,1.34677970844608e-16
"int14_2",-36.0366837691899,9.18613280574052e-18
"main",-37.018399149038,3.44174862466686e-18
"int24_1",-39.5843967413049,2.64472519553599e-19
"int23",-47.0754860084867,1.47584864352884e-22
"int14",-47.6762545491765,8.09340658372605e-23
"int13",-48.7647567090463,2.7252156655917e-23
"int34",-50.9986970711462,2.91885757770619e-24
"int34_2",-52.2210428901101,8.59715705187727e-25
"int13_4",-52.3484047922138,7.56906594757278e-25
"int124_3",-52.5071248280676,6.45819350363393e-25
"int24",-52.5471887821312,6.20456729431365e-25
"int23_4",-54.4788449314388,8.99091501663267e-26
"int14_3",-54.50592208521,8.75073302493004e-26
"int24_3",-56.8942841217429,8.03141340149135e-27
"int34_1",-58.952709616248,1.02524851113753e-27
"int123_4",-59.4196633082642,6.42737642552262e-28
"int234_1",-90.0093783695719,3.33494964961571e-41
"int134_2",-90.2417037317981,2.64357513665382e-41
"full",-160.687765842185,6.72752952215682e-72
