"model","log_marginal","post_prob"
"int12_3",53.419493055085,0.977581967347464
"int12_4",49.6328576308529,0.0221634983716461
"int12",45.1660911595689,0.000254534280883883
"int124_3",20.1937031876454,3.63392521640299e-15
"int123_4",19.7594054045376,2.35376366779468e-15
"x1",16.3540867650069,7.81361054129773e-17
"null",7.29048783267075,9.04858682772611e-21
"int23_1",5.79289299101757,2.02387451752539e-21
"x2",2.50544699463839,7.5589927095908e-23
"int13_2",1.6723512519707,3.28590529739684e-23
"main",1.61960298780784,3.11707148680345e-23
"int14_2",0.473726607707761,9.91057776551762e-24
"int24_1",0.188629555452479,7.45217246296804e-24
"x3",-8.7021582906344,1.02580023857292e-27
"x4",-8.85799698686392,8.77774398497197e-28
"int23",-10.0195619064593,2.747398614777e-28
"int34",-11.2921760103817,7.69542113960154e-29
"int13",-13.7860762380493,6.35543504941094e-30
"int14",-14.1906230629081,4.24084921291413e-30
"int24",-14.2189860440304,4.12225586733747e-30
"int34_1",-24.5036738490881,1.40783508120575e-34
"int14_3",-30.5486718997136,3.33612631973227e-37
"int13_4",-30.6346892894367,3.061157032472e-37
"full",-34.1131886713909,9.44479469403869e-39
"int34_2",-44.0411572569353,4.60819182008298e-43
"int23_4",-44.2679507564356,3.67312225347441e-43
"int24_3",-45.4008943502347,1.18305308459397e-43
"int234_1",-51.7341607281044,2.10136547152853e-46
"int134_2",-57.4582601634617,6.8636762972855e-49
