"model","log_marginal","post_prob"
"int12_4",26.0406780307375,0.999999992657788
"int12_3",7.00318942307928,5.3966436926986e-09
"int124_3",5.85705134864122,1.71538774854336e-09
"int24_1",3.82549632062029,2.24941281822735e-10
"null",0.0595117198662649,5.20622381670031e-12
"x2",-5.02504904538181,3.22348869419518e-14
"int12",-8.94448810337309,6.39934311266596e-16
"x1",-9.29442143436715,4.50984153014858e-16
"x4",-14.7534099604496,1.92022751298051e-18
"x3",-15.4294101028174,9.76718820725848e-19
"int13_2",-25.5060639871562,4.10709149944621e-23
"int23_1",-27.5145706889549,5.51126128227078e-24
"main",-29.2364332112933,9.85043951970317e-25
"int14_2",-37.0375669721421,4.03149628484759e-28
"int13",-41.2968974040425,5.69721436619679e-30
"int23",-43.1403374393358,9.01709667071287e-31
"int24",-43.205267339054,8.45022024631265e-31
"int34",-43.4210162863369,6.81035030340636e-31
"int14",-45.2193168135398,1.12765813033619e-31
"int24_3",-45.227400524055,1.11857921355745e-31
"int34_2",-45.4170218153121,9.25369676927554e-32
"int23_4",-48.1554121189062,5.9847700176732e-33
"full",-48.5010318830068,4.23590985878558e-33
"int13_4",-51.6113107574741,1.88872947249458e-34
"int34_1",-52.427805746267,8.3477702764684e-35
"int14_3",-53.0047982585159,4.68798080699842e-35
"int123_4",-54.1724229820535,1.45845438515276e-35
"int134_2",-86.4087606579038,1.45824092107041e-49
"int234_1",-86.8192515625352,9.67286989793157e-50
