"model","log_marginal","post_prob"
"null",-4.50478904325517,0.999943019347225
"x1",-14.3534636685228,5.28141396055163e-05
"x2",-17.0143083454438,3.6911360138318e-06
"x4",-19.3930859111151,3.4203462916675e-07
"x3",-20.3436596444657,1.32202951535707e-07
"int124_3",-25.1114198601119,1.12364519385982e-09
"int12_3",-29.4015913345875,1.53968330523455e-11
"int12_4",-32.7724197836628,5.29053029812755e-13
"int24_1",-38.9490110918799,1.09910626589572e-15
"main",-39.3418925198144,7.42016303321477e-16
"int23_1",-39.3828296977007,7.12253606695757e-16
"int13_2",-39.5316836459724,6.13745341526675e-16
"int14_2",-39.9533938271086,4.02570367539418e-16
"int12",-44.9338031753061,2.76616133531461e-18
"int24",-52.8777526225683,9.81440774691947e-22
"int14",-53.4134702210626,5.74387394378551e-22
"int23",-55.1716118037855,9.90042213426737e-23
"int34",-55.2414828079807,9.2322832614513e-23
"int13",-55.3222888586949,8.51560481665996e-23
"int14_3",-58.5967847094072,3.22195907658759e-24
"int13_4",-60.5685732597658,4.48521362811993e-25
"int34_1",-60.6931381050365,3.95990993291202e-25
"int24_3",-62.9759819258713,4.03886031914023e-26
"int34_2",-63.736466165806,1.88792494460851e-26
"int23_4",-64.172219166001,1.22106730055982e-26
"full",-83.2042150255643,6.62596015353299e-35
"int123_4",-92.3627316280761,6.97839578179385e-39
"int234_1",-98.6935456217253,1.24256184451755e-41
"int134_2",-100.970323655697,1.27504606967e-42
