"model","log_marginal","post_prob"
"null",0.175867228126904,0.581981108769596
"int13_2",-0.161967314913394,0.415134865690983
"x1",-5.70400836790856,0.00162671459029581
"x3",-7.03085701371323,0.000431586962339479
"int123_4",-7.62003390897829,0.000239437429955428
"x4",-7.6719614439214,0.000227321336316089
"int13",-7.87700742696164,0.000185178201340497
"x2",-8.54714428782825,9.47443063697768e-05
"int12_3",-8.73350872953768,7.86350327452506e-05
"int12_4",-13.99563074694,4.07666961786544e-07
"int12",-24.3433491138842,1.30721953607159e-11
"int34_2",-31.1355526789163,1.46734420558138e-14
"int23_4",-31.5146429674893,1.00437335067148e-14
"main",-35.3213609893521,2.23181683836961e-16
"int23_1",-35.6613390430883,1.58857585431557e-16
"int14_2",-38.5402236056155,8.92738527100329e-18
"int24_1",-39.8244064113622,2.47178544928285e-18
"int14_3",-47.9762502415292,7.12377146467138e-22
"int14",-49.6249761364432,1.36986389797686e-22
"int34_1",-49.6358896355037,1.35499517210353e-22
"int13_4",-49.6718060793186,1.30719215991329e-22
"int24",-50.520128443369,5.59651552518076e-23
"int23",-50.8426580268828,4.05363736519295e-23
"int34",-51.1680417939817,2.92774009215387e-23
"full",-63.9244511612373,8.44295205098363e-29
"int24_3",-67.8641327986257,1.6425262814517e-30
"int124_3",-70.3714255507513,1.33847085986404e-31
"int134_2",-96.4161112476212,6.53951649337582e-43
"int234_1",-96.65110766136,5.16996965115758e-43
