"model","log_marginal","post_prob"
"int12_4",-8.11614271785103,0.47561321628742
"int12_3",-8.17218582245509,0.449691525353535
"x2",-10.0097027547766,0.0715964087915738
"null",-13.2535580748648,0.00279320475986406
"int12",-15.5145493042695,0.000291183497969425
"int14_2",-19.1371829946167,7.77816115852397e-06
"int24_1",-20.1203423713314,2.9100218175461e-06
"x3",-20.9169209301497,1.31203848054508e-06
"x4",-21.0946158260978,1.09843575169585e-06
"x1",-21.5826336702873,6.74265910195389e-07
"main",-22.3919983016431,3.00143269981999e-07
"int13_2",-22.6144949184944,2.40270004663467e-07
"int23_1",-23.1397890333953,1.4209121286582e-07
"int24_3",-27.1756238535391,2.51088272696772e-09
"int14",-27.6206379633158,1.60901190275239e-09
"int24",-27.9632290416589,1.14228333795198e-09
"int34",-28.9538702002274,4.24173813046784e-10
"int13",-30.378769876098,1.02027627228552e-10
"int23",-30.7998663064806,6.69634669589927e-11
"int34_2",-31.9093991889367,2.20787215507825e-11
"int23_4",-33.4785148138628,4.59743571144793e-12
"int124_3",-39.7017614773916,9.11578302443034e-15
"int123_4",-40.8712137056038,2.83078789566204e-15
"int34_1",-42.4993879077987,5.55648643339643e-16
"int14_3",-42.9453253630637,3.55739493370648e-16
"int13_4",-44.9134371800391,4.97040732166945e-17
"int134_2",-48.9156650857958,9.0833591355852e-19
"int234_1",-49.3845036491426,5.68371750920943e-19
"full",-92.3149687002175,1.28874919604468e-37
