"model","log_marginal","post_prob"
"null",-8.50436680369891,0.98900990506684
"x1",-13.1111097803985,0.00987455622075911
"x3",-16.0090318245694,0.000544460069220313
"x4",-16.7906838431413,0.000249171792015416
"x2",-16.8778672084649,0.000228368195970815
"int12_3",-17.7835669865499,9.23198744613448e-05
"int12_4",-22.1240410895788,1.20296018486769e-06
"int12",-26.539207734925,1.45468427005578e-08
"int13_2",-30.0689187451455,4.26417213883134e-10
"main",-30.254324913563,3.54253257456573e-10
"int23_1",-30.5489089493165,2.63862474670143e-10
"int14_2",-31.1107239329268,1.50447329754259e-10
"int24_1",-31.7990291283522,7.55887799718232e-11
"int14_3",-35.6470202066118,1.61174393279121e-12
"int34_1",-36.6732375440731,5.77584482858926e-13
"int13_4",-37.1778372816625,3.48715005264059e-13
"int34",-38.0447059629517,1.46552877731804e-13
"int14",-38.1152133490341,1.36575683302629e-13
"int13",-38.2826167318171,1.15523680464925e-13
"int24",-38.5886839515123,8.50643743311982e-14
"int23",-38.9100820177268,6.16831161185462e-14
"int34_2",-39.7257102680086,2.72862250636366e-14
"int23_4",-40.4057407858023,1.38232434134225e-14
"int24_3",-40.5332757223061,1.21680850445345e-14
"int123_4",-51.8685891250515,1.45330970910696e-19
"int124_3",-51.9823262095148,1.29706812484839e-19
"int134_2",-62.3539641253734,4.06085676822665e-24
"int234_1",-62.4728024181989,3.60584336020766e-24
"full",-108.27301743637,4.63688371237095e-44
