"model","log_marginal","post_prob"
"null",-5.16680209492426,0.746778412477699
"x2",-6.3002703405868,0.240399051919044
"x3",-9.38236882264606,0.0110254008266376
"x4",-12.0342313461466,0.000777508465666607
"int12_3",-12.3343913114805,0.000575900306646536
"x1",-12.8050687184925,0.000359695255323477
"int23_1",-14.5550419019173,6.25073391682586e-05
"int12_4",-16.4295133393163,9.59087896613868e-06
"main",-16.6734319126538,7.51494696381971e-06
"int13_2",-17.3124575362039,3.96643752214343e-06
"int12",-20.1446647487553,2.3355472283432e-07
"int24_1",-21.7155840174125,4.85452882224908e-08
"int23_4",-21.8602941712889,4.20049297397362e-08
"int14_2",-21.9725558460023,3.75444405042937e-08
"int23",-22.0281910423467,3.55126906285206e-08
"int34",-22.369641593413,2.52402404463185e-08
"int34_2",-23.0564353596085,1.27005563276448e-08
"int24_3",-23.6984817440418,6.68321669891441e-09
"int24",-24.2687503713423,3.77851390724475e-09
"int14",-24.3916815988884,3.3414323372568e-09
"int13",-24.7934752262424,2.23581526015504e-09
"int34_1",-31.6480288819731,2.35798526804909e-12
"int14_3",-32.2900497685322,1.24083764025102e-12
"int13_4",-32.5936907341566,9.15894314878604e-13
"int123_4",-40.3979507404609,3.73678668853945e-16
"int124_3",-42.3750547747449,5.17431584551954e-17
"int234_1",-43.3301822574594,1.9908857574098e-17
"int134_2",-44.1848771702062,8.46948601801754e-18
"full",-89.191869469905,2.40751306476292e-37
