"model","log_marginal","post_prob"
"int12_3",-1.52001614111559,0.703771666994569
"null",-2.99739512244902,0.160625406367497
"x2",-3.21224801515212,0.12957010588683
"int12_4",-7.01856991535987,0.00288031652507815
"x1",-7.4814367521016,0.00181309142126233
"int13_2",-8.56442930535426,0.000613877920381076
"int12",-9.54234437183555,0.000230876056633456
"x4",-9.64144732679618,0.000209092776506209
"x3",-9.89739649303461,0.000161875722207476
"main",-10.9129032215394,5.86344357897385e-05
"int23_1",-10.9487427688415,5.65702154639588e-05
"int24_1",-13.2280768612161,5.79009399672781e-06
"int14_2",-14.3721435039068,1.84426695298223e-06
"int34",-15.7459868927408,4.66843355045959e-07
"int13",-16.7595894672059,1.69421755160412e-07
"int24",-16.8037427100557,1.62103975904084e-07
"int14",-18.4163071211865,3.2319589898472e-08
"int23",-19.0945389475767,1.64026305014388e-08
"int24_3",-20.87293204338,2.77055766376089e-09
"int34_2",-21.7472029121448,1.15578267344843e-09
"int23_4",-23.1320328833665,2.89369107444263e-10
"int34_1",-26.901303119112,6.67542468740774e-12
"int13_4",-28.5586360489123,1.27264816147492e-12
"int14_3",-28.7306892835127,1.07148620507485e-12
"int123_4",-29.1449527907386,7.08066795520881e-13
"int124_3",-31.2323299085986,8.78087641679194e-14
"int234_1",-36.2944174463366,5.56033784883659e-16
"int134_2",-37.0045374802079,2.73337972146111e-16
"full",-74.9706830443116,8.87590101938578e-33
