"model","log_marginal","post_prob"
"null",-11.1869718907268,0.96270697583121
"x1",-14.6438671199644,0.0303517402013034
"int12_3",-16.4200715869837,0.00513792543749609
"x3",-18.0418931203015,0.00101493833128592
"x4",-18.8366976337307,0.00045841671056448
"x2",-19.2036871712528,0.000317598841382075
"int12_4",-22.5488455491235,1.11968300104097e-05
"int12",-24.8628212675843,1.1070014737136e-06
"int14_2",-27.9383082477213,5.11070924889009e-08
"int13_2",-28.5638116566332,2.73418877180366e-08
"int24_1",-29.6094981105619,9.60931961701833e-09
"int23_1",-29.90132152958,7.17720478808111e-09
"main",-30.4212557095932,4.26727658634954e-09
"int24",-32.32113680919,6.38326559634765e-10
"int14",-32.9275759935449,3.48072508906399e-10
"int14_3",-33.0926190281082,2.95115788415446e-10
"int34_1",-36.7265680405712,7.79450322069063e-12
"int34",-36.8155883468067,7.13062197210108e-12
"int13",-36.8658332457439,6.78119652366301e-12
"int13_4",-37.1888897888816,4.90913139892201e-12
"int24_3",-38.0577372058396,2.05906007561279e-12
"int23",-38.127524858373,1.92026260892609e-12
"int34_2",-39.9111588097685,3.22654883465323e-13
"int23_4",-41.58160114334,6.07119741417094e-14
"int124_3",-49.0094247568997,3.60920497158411e-17
"int123_4",-49.5233436572447,2.15883477100347e-17
"int134_2",-52.0671126435496,1.696190280821e-18
"int234_1",-53.1767647508471,5.59189210743736e-19
"full",-100.397329674894,1.73751276725e-39
