"model","log_marginal","post_prob"
"null",-14.1141294683508,0.947727043210784
"x2",-17.5301458822952,0.0311262065206256
"int12_3",-18.2938631745479,0.0145026707989456
"x1",-19.7315128864553,0.00344417057529104
"x3",-19.9946041658818,0.00264743655519253
"x4",-22.2225383078747,0.000285263402046974
"int12_4",-22.4909625144391,0.000218107653564084
"main",-24.567862877836,2.73328261022666e-05
"int13_2",-25.7180653528655,8.65282559652538e-06
"int23_1",-25.7621873356533,8.27934569864972e-06
"int12",-26.4460086000447,4.17845967149282e-06
"int14_2",-28.845610146366,3.79212377768238e-07
"int24_1",-29.3097104169072,2.38411015743342e-07
"int34",-32.3887434964408,1.0967792918516e-08
"int24",-32.4083401068596,1.07549536291507e-08
"int23",-32.9014066987306,6.56859434634173e-09
"int14",-32.9015056562024,6.56794436701254e-09
"int13",-33.1345550089473,5.2025638338959e-09
"int34_2",-36.9609676146987,1.13351569379916e-10
"int24_3",-39.1951359165849,1.21378166325162e-11
"int23_4",-39.4697698160623,9.22292304982768e-12
"int14_3",-40.5622899678865,3.09309395254107e-12
"int34_1",-40.9536061432145,2.09144600208973e-12
"int13_4",-41.3977672838095,1.34137412262757e-12
"int124_3",-49.1094678364079,6.00345041171349e-16
"int123_4",-51.3625767807478,6.30794860333045e-17
"int234_1",-53.9728543502953,4.63723389269961e-18
"int134_2",-56.7173332902935,2.98089680838675e-19
"full",-103.528380743909,1.39497794333655e-39
