"model","log_marginal","post_prob"
"int12_3",-1.61171846200074,0.964224360074403
"x1",-5.14893528576057,0.0280533255377725
"null",-6.76410268989876,0.00557861076360272
"int12_4",-7.95424873140464,0.00169688418462116
"int12",-9.53898484846796,0.000347864452195547
"x2",-11.8187191289227,3.55904953712455e-05
"int13_2",-12.4403869503774,1.91138040052649e-05
"main",-12.4587528554075,1.87659656564682e-05
"int23_1",-12.5975940776789,1.63332624477838e-05
"x4",-13.5733842220865,6.15591571950268e-06
"x3",-14.382132057205,2.74193997508332e-06
"int24_1",-17.7229983299677,9.70818751509707e-08
"int14_2",-17.8254130693637,8.76314504401951e-08
"int34",-18.6481220731441,3.84912503957803e-08
"int13",-19.9476499038077,1.04950437546093e-08
"int23",-20.2999471526983,7.3787619970562e-09
"int24",-20.3525423720949,7.00070357044172e-09
"int14",-20.6328930301559,5.2891629244569e-09
"int34_1",-24.6640565204995,9.39020093341611e-11
"int13_4",-24.7879898419271,8.29566733123224e-11
"int14_3",-25.1277239672689,5.90617990871361e-11
"int34_2",-33.2263910948809,1.79514786797954e-14
"int24_3",-33.3255687091274,1.62565332641216e-14
"int123_4",-33.5501194534925,1.29869386171712e-14
"int124_3",-34.0474304904542,7.89818584850934e-15
"int23_4",-34.3835099395644,5.64377769044545e-15
"int134_2",-42.2326635989916,2.20153592415805e-18
"int234_1",-42.475812289676,1.72634520132768e-18
"full",-87.5353679001109,4.65598189960125e-38
