"model","log_marginal","post_prob"
"null",-11.2789308110315,0.787900844238761
"int12_3",-13.3936952714577,0.0950694606655143
"int12_4",-13.8093775096791,0.0627353792653879
"x3",-14.3846300367231,0.0352925899002848
"x2",-15.2709905832431,0.0145459481554155
"int13_2",-16.8752938775556,0.00292416562398164
"x1",-18.1055802309766,0.000854467193159714
"x4",-18.8540625219546,0.000404234767887424
"int12",-20.0340261654827,0.000124217265594603
"int23_1",-20.4465783707951,8.22266919529666e-05
"main",-20.8704934924444,5.38156785365718e-05
"int24_1",-22.9772320928181,6.5458171784853e-06
"int14_2",-23.5298699565998,3.76665893039217e-06
"int13",-24.066622222818,2.20215431859722e-06
"int23",-27.4322860693154,7.60603838709464e-08
"int34",-28.5223928079398,2.55700261199978e-08
"int14",-28.8485364228921,1.84539270460089e-08
"int24",-29.0161521642847,1.56060936171263e-08
"int13_4",-34.1878602775462,8.85625090986357e-11
"int34_2",-34.8456409706271,4.5875349602421e-11
"int23_4",-34.8469522904351,4.5815231773253e-11
"int24_3",-35.1362726172734,3.43051771623777e-11
"int34_1",-36.4210994878147,9.49219051912618e-12
"int14_3",-36.8654628611494,6.08669983961287e-12
"int124_3",-37.7779163757181,2.44404027917877e-12
"int123_4",-41.1553809173274,8.34246024600753e-14
"int134_2",-45.3680154290127,1.2352936902801e-15
"int234_1",-50.5274725591299,7.09653684378368e-18
"full",-89.6738049387569,7.07962611602447e-35
