"model","log_marginal","post_prob"
"null",-0.577567687999183,0.968735556130296
"x2",-4.2953790315435,0.023527744156964
"x1",-5.97167488823888,0.004401231862612
"x4",-6.95472327692089,0.00164680341039474
"x3",-6.97239065353576,0.00161796422088615
"int12_3",-10.2124738359765,6.3360510319593e-05
"int13_2",-13.3133837577549,2.8517444078834e-06
"int12_4",-13.5384227505719,2.27707537013694e-06
"int23_1",-13.9237922934461,1.54886490653505e-06
"main",-15.5519623324952,3.04024285346479e-07
"int14_2",-15.9618631661588,2.01785802384331e-07
"int24_1",-16.3519038454164,1.36614907174397e-07
"int12",-18.4230886133808,1.72184469007515e-08
"int13",-21.1307278334247,1.14836832070833e-09
"int23",-21.8902567834798,5.37306347961071e-10
"int24_3",-22.9256922112718,1.90782299430287e-10
"int34",-22.9437974734313,1.87359217290299e-10
"int14",-23.3727245366484,1.22009713333611e-10
"int24",-23.5124833072796,1.06095739406783e-10
"int23_4",-24.1856486177041,5.41185265865117e-11
"int34_2",-25.6778946766767,1.21694719797982e-11
"int34_1",-26.0418310254973,8.45699720414689e-12
"int14_3",-26.055464987971,8.34247727578367e-12
"int13_4",-26.4918629533433,5.39224732995981e-12
"int124_3",-40.8916282797529,3.00629214503587e-18
"int234_1",-42.4277884865233,6.46971695419346e-19
"int123_4",-42.5514910121811,5.71691791702636e-19
"int134_2",-43.3228969187538,2.64328887529051e-19
"full",-87.7926399098196,1.28582135860262e-38
