"model","log_marginal","post_prob"
"null",-4.43763598090514,0.503666259994318
"int12_3",-5.31746654924285,0.20894755716919
"int12_4",-5.64681025566134,0.150315976937354
"x1",-5.7618581618598,0.133980154096641
"x2",-9.68742513768771,0.00264355528331312
"x3",-12.1587738437151,0.00022330337710461
"x4",-12.5026871161414,0.000158319953870665
"int12",-13.80906732264,4.28728090552383e-05
"int23_1",-14.9426451114397,1.37998816305263e-05
"int13_2",-16.6286698076333,2.55649024159422e-06
"int14_2",-16.7649999705508,2.23067706396365e-06
"int24_1",-16.8870346182442,1.97441175382555e-06
"main",-17.2076984861702,1.43276571083194e-06
"int23",-23.1081529417616,3.92319927800901e-09
"int13",-24.7811342271925,7.3633225982471e-10
"int34",-24.8814857685623,6.66026803662418e-10
"int14",-25.3380137985915,4.21914161864048e-10
"int24",-25.4562637173768,3.74859753988683e-10
"int13_4",-29.126527521229,9.54758423496371e-12
"int34_1",-29.2192228847406,8.70234734720265e-12
"int23_4",-29.5484650189674,6.26106729547823e-12
"int14_3",-29.6607479275067,5.59608785633606e-12
"int34_2",-33.0031662286814,1.97829338911215e-13
"int24_3",-33.628417149336,1.05863847789662e-13
"int123_4",-36.0519751174675,9.38015085533243e-15
"int124_3",-38.2556739737971,1.03551303429729e-15
"int234_1",-45.6619824533781,6.28979753382029e-19
"int134_2",-48.0211216162673,5.94395544573744e-20
"full",-90.1394981336452,3.03596693418995e-38
