"model","log_marginal","post_prob"
"x1",1.909735955316,0.96755883458431
"null",-1.48952697695191,0.0323144113233984
"x3",-7.40966628995361,8.67585755642137e-05
"x4",-8.79148424617402,2.17869531545754e-05
"x2",-9.25383554906416,1.37214459762156e-05
"int12_3",-10.694305085289,3.24946534108204e-06
"main",-12.8023749615019,3.94719693050141e-07
"int14_2",-13.1653347665466,2.74572699736197e-07
"int12_4",-13.3436728824019,2.29723854330818e-07
"int13_2",-13.8279687674341,1.41539958466714e-07
"int23_1",-14.1038066867789,1.0741975995813e-07
"int24_1",-15.0231286637143,4.28378549413508e-08
"int14_3",-15.5877765593927,2.43559038306253e-08
"int34_1",-16.0911942683098,1.47222001424874e-08
"int12",-17.7387735940825,2.83424969006092e-09
"int13_4",-18.1984646245869,1.78976837503175e-09
"int34",-18.4386442081965,1.40762885888477e-09
"int14",-18.4912975161811,1.33542997742293e-09
"int24",-20.5890148665679,1.63905697805158e-10
"int13",-20.8380230450934,1.27776554504461e-10
"int23",-21.068646366201,1.01459504601024e-10
"int34_2",-28.1495730695684,8.5326777359271e-14
"int24_3",-29.6446570281475,1.91328043384684e-14
"int23_4",-30.4843382339823,8.26246658195092e-15
"int134_2",-36.8416040103523,1.43279569942689e-17
"int124_3",-37.9026913849012,4.95860915288168e-18
"int234_1",-41.5676816657055,1.26962312044934e-19
"int123_4",-42.0364335928226,7.94508315889426e-20
"full",-86.917149654616,2.56242473377702e-39
