"model","log_marginal","post_prob"
"int12_3",10.4466141640001,0.506755508563152
"null",10.2085648701237,0.39940636680273
"int12_4",8.13398458175788,0.050169088665758
"x1",7.93692434191534,0.0411959039846353
"x2",4.91024918643471,0.00199703519473964
"x4",2.5989437251719,0.000197969602425126
"x3",2.40739859989241,0.00016346000955191
"int12",2.04883735206849,0.000114206375447532
"int13_2",-4.17670615722609,2.25928571134184e-07
"int14_2",-4.9959489987928,9.9581464793402e-08
"int23_1",-5.47196384260233,6.18654092596844e-08
"main",-5.86207265592659,4.18818430823834e-08
"int24_1",-6.15500511047338,3.1246892746918e-08
"int14",-12.0595523116734,8.52107855616296e-11
"int13",-12.232599465163,7.16706173269548e-11
"int13_4",-12.7222126382297,4.39242996782423e-11
"int34",-12.8705169371557,3.78701571428828e-11
"int23",-13.5295935883777,1.95913225314815e-11
"int24",-13.675557053634,1.69306108253842e-11
"int14_3",-14.0499712088963,1.16430463234488e-11
"int34_1",-14.2044006502357,9.97697240793152e-12
"int34_2",-17.9113183507079,2.44965468783372e-13
"int23_4",-18.3786506974017,1.53512947219338e-13
"int24_3",-18.3898267460622,1.51806830630572e-13
"int123_4",-21.3048699093398,8.22818699533262e-15
"int124_3",-22.5495882889025,2.36989895371599e-15
"int134_2",-33.6864673742688,3.45179262752935e-20
"int234_1",-35.1725299055648,7.81008822323977e-21
"full",-72.4483435878878,5.05796417588671e-37
