"model","log_marginal","post_prob"
"int12_3",16.1947027526918,0.999543211263371
"int12_4",8.50360288498828,0.000456666697268032
"int12",0.268309879396753,1.2107571219741e-07
"null",-4.57805553970563,9.51277606873036e-10
"x2",-8.94661803177758,1.20521544726154e-11
"x1",-13.3257948814682,1.5108186884245e-13
"int23_1",-14.3458433589496,5.4476716498459e-14
"x3",-14.4206640939136,5.05494798301558e-14
"int13_2",-14.9957531650778,2.84419049496728e-14
"main",-15.0523998533026,2.6875548507471e-14
"x4",-16.3774662125774,7.14312629201503e-15
"int14_2",-22.5793309968487,1.44694717188065e-17
"int24_1",-24.2024525074303,2.8545651525713e-18
"int14",-28.806833648294,2.85681842213591e-20
"int23",-30.2469077909214,6.76809403430731e-21
"int24",-30.7855827438634,3.94932454578398e-21
"int13",-30.873139248275,3.61824122675377e-21
"int34",-30.9970298117737,3.19663116815471e-21
"int123_4",-44.601404019397,3.94809761188555e-27
"int13_4",-46.3243190260137,7.0491280761334e-28
"int124_3",-46.5428520727184,5.66536251974522e-28
"int14_3",-48.0212231736635,1.29175244941402e-28
"int34_1",-48.6310399138101,7.02003453280784e-29
"int23_4",-48.7726263325874,6.09325071495867e-29
"int24_3",-49.8086489548446,2.16227108201869e-29
"int34_2",-51.0307171912099,6.37048721686552e-30
"int134_2",-76.4195501492956,5.99711798305398e-41
"int234_1",-76.6774402946202,4.63385378263395e-41
"full",-151.606886280576,1.33197907455488e-73
