"model","log_marginal","post_prob"
"int12_3",44.5616122672459,0.991543361336654
"int12_4",39.6516952840814,0.00731074875153509
"int12",37.763647645644,0.00110660642603111
"x1",34.1651104416922,3.02808691977713e-05
"main",32.1547874842023,4.05598340986232e-06
"int14_2",31.480678719943,2.06697133308104e-06
"int13_2",31.1114777514509,1.42886931579601e-06
"int23_1",31.1075736063197,1.42330167811835e-06
"int14",26.9589467799609,2.24683522129361e-08
"int34",24.7215075792908,2.39808031869849e-09
"int24",24.5198250376838,1.96008141074353e-09
"int23",23.4361054069293,6.63163560071199e-10
"int14_3",16.72604766731,8.08126977110799e-13
"int124_3",15.669012025291,2.80811479870312e-13
"int34_1",13.7177012616072,3.9899859012215e-14
"null",13.0532540714667,2.05307877345805e-14
"int13_4",12.5351499096565,1.22291376773429e-14
"int123_4",11.8736328737485,6.31106475056353e-15
"x3",8.37941505372515,1.9168278829995e-16
"x4",4.59216710058164,4.34312401511532e-18
"x2",4.32797297434156,3.33475689639902e-18
"int234_1",2.16609276342314,3.83858828216803e-19
"int134_2",1.96788699461981,3.14841419322009e-19
"int24_1",-5.55448275134117,1.70281783419766e-22
"int34_2",-14.323785948132,2.6467212334646e-26
"int24_3",-16.346306066665,3.50218331402451e-27
"int23_4",-17.0829523649131,1.67655363686309e-27
"int13",-19.0285176812025,2.39590266740211e-28
"full",-41.5440197454875,3.99126778937084e-38
