"model","log_marginal","post_prob"
"null",34.5383421290287,0.993095439565252
"x1",29.3120634998269,0.00533638331979518
"x3",27.0846923926395,0.000575323398215614
"x4",27.0805049939285,0.00057291932667539
"x2",26.2850383778438,0.000258598922477543
"int12_3",25.6236600209544,0.000133473097767887
"int12_4",24.0560648094437,2.78352925345837e-05
"int12",17.0740787606419,2.58438835900956e-08
"main",13.0966623269867,4.84158729605881e-10
"int13_2",12.8505606238736,3.78535970826114e-10
"int23_1",12.4645306420912,2.57309881152876e-10
"int24_1",10.9138217625197,5.45748002438485e-11
"int14_2",10.9045100523171,5.40689742271738e-11
"int34_1",7.88816105879412,2.64828308743086e-12
"int34",6.4531547853122,6.30592935351753e-13
"int14_3",6.10798037743647,4.46520868021497e-13
"int13_4",5.98272722800787,3.9395354123025e-13
"int34_2",5.06169641086688,1.56836234649449e-13
"int24",4.9732085479173,1.43554435767613e-13
"int14",4.76133132760961,1.161447300539e-13
"int13",4.53930233643943,9.30194020062652e-14
"int23",4.16192921637884,6.37797010941445e-14
"int24_3",3.5382592480294,3.41842498300921e-14
"int23_4",3.12709096949234,2.26598974086839e-14
"int124_3",-7.95033888671814,3.50260593368899e-19
"int123_4",-8.05570913356624,3.15231466439705e-19
"int134_2",-17.4972916495125,2.5015107594047e-23
"int234_1",-18.4070991317851,1.0071125456976e-23
"full",-61.645125178694,1.67896593801583e-42
