"model","log_marginal","post_prob"
"int12_3",33.4727203319671,0.999436289146999
"int12",25.2260603326404,0.000261984852928492
"int12_4",25.2220912408756,0.000260947071892735
"x1",23.1757086000159,3.37147341255286e-05
"int23_1",20.8172901957924,3.18839148194648e-06
"main",20.5263079192129,2.38341486230368e-06
"int13_2",20.018243777407,1.43400342931329e-06
"int14_2",16.3595333459124,3.69481279276325e-08
"int24_1",15.4628216651869,1.50714661974122e-08
"int14",13.6031610651513,2.34701122681689e-09
"int23",13.1319481022037,1.4651091391174e-09
"int13",12.6379183857819,8.93954876285115e-10
"int34",12.489541818981,7.70684231917394e-10
"int24",12.400480249481,7.05013649519046e-10
"null",11.0121089153916,1.75887718705851e-10
"x3",7.66743553325432,6.20386476732558e-12
"int34_1",4.77559490214404,3.44153264775713e-13
"int14_3",4.05496328248821,1.67411604164855e-13
"int13_4",3.9197437260163,1.4623807132009e-13
"x4",3.21874669911476,7.25473093829965e-14
"x2",3.19698431771871,7.09855624695533e-14
"int123_4",1.74114637886654,1.65541789091362e-14
"int124_3",0.193712957207353,3.52262042070228e-15
"int134_2",-9.94024782687899,1.39875805346487e-19
"int234_1",-11.026045036603,4.72266198981513e-20
"int23_4",-13.542351677536,3.81389536966926e-21
"int34_2",-14.8720428933216,1.00900011746485e-21
"int24_3",-15.0383851356175,8.54377295705785e-22
"full",-53.1062195968695,2.50610495013345e-38
