"model","log_marginal","post_prob"
"int12_3",22.468517915775,0.999740176877635
"int12",13.9851006626437,0.000206816814622983
"int12_4",12.6047866427921,5.20143388715095e-05
"main",7.92210964420645,4.81351469213184e-07
"int13_2",7.39428344327135,2.83942430345158e-07
"int23_1",7.16438218942121,2.25624080494984e-07
"x1",0.511511745825345,2.91125687315529e-10
"int34",-0.115822980183722,1.55464959142017e-10
"int24",-0.242298747454477,1.36995022878858e-10
"int14_2",-0.324277226322447,1.26212389263522e-10
"int24_1",-0.377566031999152,1.19662743034743e-10
"int14",-0.632364363516558,9.27473360975365e-11
"int13",-0.919456982619224,6.96015168310212e-11
"int23",-1.0943897671275,5.84314093239052e-11
"null",-5.76195300670476,5.48970999313481e-13
"x2",-7.48281555124802,9.82173687601724e-14
"int124_3",-11.4216616199569,1.91235793631949e-15
"int123_4",-13.0850559492169,3.62381654997099e-16
"x3",-14.7754738143492,6.6838555145973e-17
"int34_1",-15.3759945282746,3.66626810639745e-17
"int14_3",-15.719444348246,2.60055389790921e-17
"int13_4",-15.9333518009147,2.09974730665915e-17
"x4",-20.9646319205878,1.37122852781172e-19
"int234_1",-25.0595861946238,2.28398788067158e-21
"int134_2",-25.1185147830313,2.15328459977399e-21
"int23_4",-46.1161986539535,1.63652708143771e-30
"int24_3",-47.9959243571861,2.49786346622062e-31
"int34_2",-48.8127776337798,1.10360542201929e-31
"full",-66.4936078847876,2.3127400012022e-39
