"model","log_marginal","post_prob"
"null",-6.37844561695066,0.99961661117048
"x1",-14.2837172434719,0.000368652869828137
"x2",-17.9594462863824,9.33832057569924e-06
"x4",-18.537476007242,5.23882221705419e-06
"x3",-22.0339942129118,1.58750498614003e-07
"int12_4",-29.8514306880064,6.39212963793292e-11
"int14_2",-33.8465151515447,1.1765284596526e-12
"int12_3",-34.5799096292686,5.65058304852225e-13
"int24_1",-34.9636303393937,3.84986477435132e-13
"main",-35.0534057787102,3.51930168442055e-13
"int13_2",-41.6334716780315,4.88393850220038e-16
"int23_1",-43.9666572640148,4.73675106559104e-17
"int12",-45.0027742702852,1.6807404917811e-17
"int13",-48.5362563495031,4.9082750772749e-19
"int14",-49.1932253969731,2.54454925557404e-19
"int34",-49.3179024384913,2.2462821752657e-19
"int24",-50.1570165051196,9.70603162595717e-20
"int23",-50.8723159691555,4.74669243173155e-20
"int34_1",-52.9357647894943,6.02901904251976e-21
"int14_3",-54.0543244102305,1.96998257444881e-21
"int13_4",-55.4194637150163,5.03025402820444e-22
"int24_3",-58.0995000673042,3.44877545055269e-23
"int34_2",-58.5852063240879,2.1219022399978e-23
"int23_4",-60.4699937574662,3.22234910406869e-24
"int134_2",-83.1540047506564,4.53556909740439e-34
"int124_3",-85.637984603702,3.78314549715766e-35
"int123_4",-86.7174513397458,1.28542457155518e-35
"int234_1",-95.675172557406,1.65484644818304e-39
"full",-183.131160536937,1.72625406095932e-77
